season,season_label,team,players_tracked,avg_reg_fta_per_g,avg_po_fta_per_g,avg_fta_per_g_change,avg_fta_per_g_pct_change,sum_reg_fta_total,sum_po_fta_total,avg_reg_fga_per_g,avg_po_fga_per_g,avg_fga_per_g_pct_change,sum_reg_fga_total,sum_po_fga_total,avg_fta_rate_change,avg_fta_change_minus_fga_change
2006,2005-06,CHI,5,3.38,5.14,1.7600000000000002,0.5167985208971927,1304.0,154.0,11.34,12.48,0.08175955179430625,4459.0,374.0,0.11444599154246542,0.4350389691028864
2006,2005-06,CLE,5,5.08,3.6,-1.4800000000000004,-0.32490751248032806,1768.0,220.0,12.820000000000002,11.98,-0.09102374269146626,4504.0,728.0,-0.10634858880715867,-0.23388376978886177
2006,2005-06,DAL,5,4.54,4.64,0.09999999999999983,-0.039314589314589365,1537.0,520.0,10.860000000000001,10.959999999999999,-0.008729411061017295,3662.0,1238.0,-0.006966332207721138,-0.030585178253572053
2006,2005-06,DEN,5,4.5600000000000005,4.0,-0.5599999999999999,-0.205802050203445,1633.0,97.0,12.719999999999999,13.180000000000001,0.04141515125877922,4354.0,310.0,-0.07891148196362292,-0.2472172014622242
2006,2005-06,DET,5,3.8,4.74,0.9400000000000002,0.2963548927290741,1540.0,427.0,12.040000000000001,11.8,-0.055170815264689296,4865.0,1064.0,0.12250795996562011,0.3515257079937634
2006,2005-06,IND,5,3.78,3.3600000000000003,-0.41999999999999993,-0.21218559218559213,1202.0,99.0,9.32,7.6,-0.2753037820512567,3056.0,222.0,0.12225923728268095,0.06311818986566456
2006,2005-06,LAC,5,5.24,4.38,-0.8600000000000001,-0.16399086378737543,1684.0,261.0,13.219999999999999,12.52,-0.06727595321345321,4636.0,743.0,-0.053136376517235365,-0.09671491057392223
2006,2005-06,LAL,4,4.8999999999999995,4.775,-0.12499999999999956,0.07179829973947631,1547.0,134.0,13.425,13.6,0.195744850420507,4265.0,381.0,-0.03940557570277121,-0.1239465506810307
2006,2005-06,MEM,5,3.62,3.38,-0.24000000000000007,-0.09202693857866273,1396.0,67.0,10.6,8.78,-0.20786449408305474,4045.0,175.0,0.03836993421733845,0.11583755550439197
2006,2005-06,MIA,5,5.24,5.16,-0.07999999999999971,0.022385376580538775,1826.0,588.0,11.1,10.559999999999999,-0.12404224146933356,4017.0,1202.0,0.10625590389732953,0.14642761804987234
2006,2005-06,MIL,5,3.94,3.2399999999999998,-0.7,-0.3199938030863324,1546.0,81.0,11.14,10.440000000000001,-0.030832478411425827,4334.0,261.0,-0.09044061195171707,-0.28916132467490663
2006,2005-06,NJN,5,4.5200000000000005,4.74,0.22000000000000014,0.12925084368208312,1776.0,261.0,11.620000000000001,12.639999999999999,0.01324911711745418,4571.0,695.0,0.06965933151277696,0.11600172656462895
2006,2005-06,PHO,5,2.9,3.54,0.6399999999999999,0.23983279224658532,1108.0,345.0,12.5,13.3,0.07836306192958391,4771.0,1297.0,0.032336114928260315,0.1614697303170014
2006,2005-06,SAC,5,3.7399999999999998,3.34,-0.4,-0.07971023839162304,1445.0,100.0,10.36,8.84,-0.15359157747821714,4041.0,265.0,0.028796779148669183,0.07388133908659411
2006,2005-06,SAS,5,4.0,5.34,1.3399999999999999,0.27179556761646306,1510.0,335.0,10.6,11.139999999999999,-0.040208138405403035,4062.0,714.0,0.2140463856515312,0.3120037060218661
2006,2005-06,WAS,5,5.0,5.779999999999999,0.7799999999999998,0.17837229437229435,1988.0,173.0,13.2,13.8,0.022728694015682116,5230.0,414.0,0.10470080763893871,0.15564360035661223
