season,season_label,team,team_fta_rank,player,pos,age,reg_games,po_games,made_playoffs,reg_mp_per_g,po_mp_per_g,reg_fta_per_g,po_fta_per_g,fta_per_g_change,fta_per_g_pct_change,reg_fta_total,po_fta_total,fta_total_change,reg_fga_per_g,po_fga_per_g,fga_per_g_change,fga_per_g_pct_change,reg_fga_total,po_fga_total,fga_total_change,reg_fta_rate,po_fta_rate,fta_rate_change,fta_change_minus_fga_change
2004,2003-04,ATL,1.0,Shareef Abdur-Rahim,PF,27.0,53.0,,False,36.9,,6.3,,,,334.0,,,14.9,,,,790.0,,,0.4228187919463087,,,
2004,2003-04,ATL,2.0,Stephen Jackson,SF,25.0,80.0,,False,36.8,,3.7,,,,297.0,,,15.8,,,,1261.0,,,0.23417721518987342,,,
2004,2003-04,ATL,3.0,Jason Terry,PG,26.0,81.0,,False,37.3,,3.2,,,,260.0,,,14.8,,,,1196.0,,,0.21621621621621623,,,
2004,2003-04,ATL,4.0,Bob Sura,SG,30.0,27.0,,False,35.4,,5.8,,,,157.0,,,11.6,,,,312.0,,,0.5,,,
2004,2003-04,ATL,5.0,Theo Ratliff,C,30.0,53.0,,False,31.1,,2.8,,,,147.0,,,7.0,,,,373.0,,,0.39999999999999997,,,
2004,2003-04,BOS,1.0,Paul Pierce,SG,26.0,80.0,4.0,True,38.7,40.5,7.9,7.8,-0.10000000000000053,-0.012658227848101333,631.0,31.0,-600.0,18.7,19.0,0.3000000000000007,0.01604278074866314,1497.0,76.0,-1421.0,0.42245989304812837,0.4105263157894737,-0.011933577258654682,-0.028701008596764475
2004,2003-04,BOS,2.0,Mark Blount,C,28.0,82.0,4.0,True,29.3,36.3,2.7,4.8,2.0999999999999996,0.7777777777777776,221.0,19.0,-202.0,7.4,8.8,1.4000000000000004,0.18918918918918923,604.0,35.0,-569.0,0.36486486486486486,0.5454545454545454,0.18058968058968056,0.5885885885885883
2004,2003-04,BOS,3.0,JiÅÃ­ Welsch,SG,24.0,81.0,4.0,True,26.9,26.0,2.5,2.3,-0.20000000000000018,-0.08000000000000007,206.0,9.0,-197.0,7.6,5.8,-1.7999999999999998,-0.23684210526315788,612.0,23.0,-589.0,0.32894736842105265,0.396551724137931,0.06760435571687834,0.1568421052631578
2004,2003-04,BOS,4.0,Ricky Davis,SF,24.0,57.0,4.0,True,29.4,30.8,3.5,4.0,0.5,0.14285714285714285,198.0,16.0,-182.0,11.2,10.0,-1.1999999999999993,-0.10714285714285708,639.0,40.0,-599.0,0.3125,0.4,0.08750000000000002,0.24999999999999994
2004,2003-04,BOS,5.0,Marcus Banks,PG,22.0,81.0,4.0,True,17.1,15.0,1.6,1.0,-0.6000000000000001,-0.37500000000000006,131.0,4.0,-127.0,5.5,4.0,-1.5,-0.2727272727272727,442.0,16.0,-426.0,0.29090909090909095,0.25,-0.04090909090909095,-0.10227272727272735
2004,2003-04,CHI,1.0,Eddy Curry,PF,21.0,73.0,,False,29.5,,4.8,,,,350.0,,,11.5,,,,840.0,,,0.41739130434782606,,,
2004,2003-04,CHI,2.0,Jamal Crawford,SG,23.0,80.0,,False,35.1,,3.0,,,,240.0,,,16.5,,,,1318.0,,,0.18181818181818182,,,
2004,2003-04,CHI,3.0,Antonio Davis,C,35.0,65.0,,False,31.3,,2.8,,,,181.0,,,8.3,,,,540.0,,,0.3373493975903614,,,
2004,2003-04,CHI,4.0,Kirk Hinrich,PG,23.0,76.0,,False,35.6,,2.2,,,,168.0,,,10.8,,,,823.0,,,0.20370370370370372,,,
2004,2003-04,CHI,5.0,Kendall Gill,SG,35.0,56.0,,False,25.2,,2.4,,,,136.0,,,9.8,,,,548.0,,,0.24489795918367344,,,
2004,2003-04,CLE,1.0,LeBron James,SG,19.0,79.0,,False,39.5,,5.8,,,,460.0,,,18.9,,,,1492.0,,,0.3068783068783069,,,
2004,2003-04,CLE,2.0,Zydrunas Ilgauskas,C,28.0,81.0,,False,31.3,,5.0,,,,406.0,,,11.9,,,,965.0,,,0.42016806722689076,,,
