season,season_label,team,team_fta_rank,player,pos,age,reg_games,po_games,made_playoffs,reg_mp_per_g,po_mp_per_g,reg_fta_per_g,po_fta_per_g,fta_per_g_change,fta_per_g_pct_change,reg_fta_total,po_fta_total,fta_total_change,reg_fga_per_g,po_fga_per_g,fga_per_g_change,fga_per_g_pct_change,reg_fga_total,po_fga_total,fga_total_change,reg_fta_rate,po_fta_rate,fta_rate_change,fta_change_minus_fga_change
2005,2004-05,ATL,1.0,Al Harrington,SF,24.0,66.0,,False,38.6,,5.3,,,,351.0,,,14.9,,,,986.0,,,0.35570469798657717,,,
2005,2004-05,ATL,2.0,Antoine Walker,PF,28.0,53.0,,False,40.2,,5.5,,,,294.0,,,19.1,,,,1013.0,,,0.28795811518324604,,,
2005,2004-05,ATL,3.0,Josh Smith,SF,19.0,74.0,,False,27.7,,3.2,,,,237.0,,,8.1,,,,602.0,,,0.39506172839506176,,,
2005,2004-05,ATL,4.0,Josh Childress,SG,21.0,80.0,,False,29.7,,2.9,,,,231.0,,,8.0,,,,642.0,,,0.3625,,,
2005,2004-05,ATL,5.0,Tyronn Lue,PG,27.0,49.0,,False,31.2,,3.0,,,,147.0,,,10.9,,,,532.0,,,0.27522935779816515,,,
2005,2004-05,BOS,1.0,Paul Pierce,SF,27.0,82.0,7.0,True,36.1,39.6,8.1,9.7,1.5999999999999996,0.19753086419753083,668.0,68.0,-600.0,14.9,13.3,-1.5999999999999996,-0.10738255033557044,1223.0,93.0,-1130.0,0.5436241610738255,0.7293233082706766,0.1856991471968511,0.3049134145331013
2005,2004-05,BOS,2.0,Ricky Davis,SG,25.0,82.0,7.0,True,32.9,34.3,4.3,3.7,-0.5999999999999996,-0.13953488372093015,351.0,26.0,-325.0,12.7,10.6,-2.0999999999999996,-0.1653543307086614,1041.0,74.0,-967.0,0.33858267716535434,0.34905660377358494,0.0104739266082306,0.025819446987731254
2005,2004-05,BOS,3.0,Gary Payton,PG,36.0,77.0,7.0,True,33.0,34.1,2.6,0.9,-1.7000000000000002,-0.6538461538461539,201.0,6.0,-195.0,9.4,10.6,1.1999999999999993,0.127659574468085,725.0,74.0,-651.0,0.2765957446808511,0.0849056603773585,-0.19169008430349257,-0.7815057283142388
2005,2004-05,BOS,4.0,Mark Blount,C,29.0,82.0,4.0,True,26.0,10.8,2.0,0.5,-1.5,-0.75,164.0,2.0,-162.0,7.5,3.5,-4.0,-0.5333333333333333,618.0,14.0,-604.0,0.26666666666666666,0.14285714285714285,-0.12380952380952381,-0.21666666666666667
2005,2004-05,BOS,5.0,Marcus Banks,PG,23.0,81.0,7.0,True,14.1,15.1,2.0,0.9,-1.1,-0.55,163.0,6.0,-157.0,3.5,4.1,0.5999999999999996,0.17142857142857132,286.0,29.0,-257.0,0.5714285714285714,0.21951219512195125,-0.35191637630662015,-0.7214285714285713
2005,2004-05,CHA,1.0,Emeka Okafor,PF,22.0,73.0,,False,35.6,,4.7,,,,343.0,,,13.7,,,,1003.0,,,0.34306569343065696,,,
2005,2004-05,CHA,2.0,Gerald Wallace,SF,22.0,70.0,,False,30.7,,4.1,,,,289.0,,,9.1,,,,637.0,,,0.4505494505494505,,,
2005,2004-05,CHA,3.0,PrimoÅ¾ Brezec,C,25.0,72.0,,False,31.6,,3.1,,,,220.0,,,10.5,,,,756.0,,,0.29523809523809524,,,
2005,2004-05,CHA,4.0,Melvin Ely,PF,26.0,79.0,,False,20.9,,2.7,,,,212.0,,,6.7,,,,526.0,,,0.40298507462686567,,,
2005,2004-05,CHA,5.0,Jason Hart,PG,26.0,74.0,,False,25.5,,2.7,,,,200.0,,,7.7,,,,573.0,,,0.35064935064935066,,,
2005,2004-05,CHI,1.0,Tyson Chandler,C,22.0,80.0,6.0,True,27.4,28.7,4.2,7.7,3.5,0.8333333333333333,336.0,46.0,-290.0,5.2,6.7,1.5,0.28846153846153844,419.0,40.0,-379.0,0.8076923076923077,1.1492537313432836,0.34156142365097586,0.5448717948717948
2005,2004-05,CHI,2.0,Eddy Curry,C,22.0,63.0,,False,28.7,,5.0,,,,314.0,,,11.6,,,,730.0,,,0.4310344827586207,,,
2005,2004-05,CHI,3.0,Ben Gordon,SG,21.0,82.0,6.0,True,24.4,25.5,3.3,4.2,0.9000000000000004,0.2727272727272729,270.0,25.0,-245.0,12.9,12.3,-0.5999999999999996,-0.046511627906976716,1056.0,74.0,-982.0,0.25581395348837205,0.3414634146341463,0.08564946114577426,0.3192389006342496
2005,2004-05,CHI,4.0,AndrÃ©s Nocioni,SF,25.0,81.0,6.0,True,23.4,33.7,2.7,3.8,1.0999999999999996,0.4074074074074073,222.0,23.0,-199.0,7.4,11.2,3.799999999999999,0.5135135135135134,601.0,67.0,-534.0,0.36486486486486486,0.3392857142857143,-0.025579150579150556,-0.1061061061061061
2005,2004-05,CHI,5.0,Kirk Hinrich,PG,24.0,77.0,6.0,True,36.4,35.5,2.8,4.8,2.0,0.7142857142857143,216.0,29.0,-187.0,14.6,16.7,2.0999999999999996,0.14383561643835616,1122.0,100.0,-1022.0,0.1917808219178082,0.2874251497005988,0.09564432778279058,0.5704500978473581
2005,2004-05,CLE,1.0,LeBron James,SF,20.0,80.0,,False,42.4,,8.0,,,,636.0,,,21.1,,,,1684.0,,,0.3791469194312796,,,
2005,2004-05,CLE,2.0,Zydrunas Ilgauskas,C,29.0,78.0,,False,33.5,,6.4,,,,503.0,,,12.6,,,,979.0,,,0.507936507936508,,,
2005,2004-05,CLE,3.0,Drew Gooden,PF,23.0,82.0,,False,30.8,,3.8,,,,310.0,,,11.5,,,,943.0,,,0.33043478260869563,,,
2005,2004-05,CLE,4.0,Jeff McInnis,PG,30.0,76.0,,False,34.9,,2.1,,,,160.0,,,12.0,,,,915.0,,,0.17500000000000002,,,
2005,2004-05,CLE,5.0,Anderson VarejÃ£o,PF,22.0,54.0,,False,16.0,,2.4,,,,127.0,,,3.6,,,,193.0,,,0.6666666666666666,,,
2005,2004-05,DAL,1.0,Dirk Nowitzki,PF,26.0,78.0,13.0,True,38.7,42.4,9.1,8.5,-0.5999999999999996,-0.0659340659340659,708.0,111.0,-597.0,18.5,19.7,1.1999999999999993,0.06486486486486483,1445.0,256.0,-1189.0,0.49189189189189186,0.43147208121827413,-0.060419810673617735,-0.13079893079893073
2005,2004-05,DAL,2.0,Jerry Stackhouse,SG,30.0,56.0,13.0,True,28.9,31.0,5.3,5.1,-0.20000000000000018,-0.03773584905660381,298.0,66.0,-232.0,11.8,13.5,1.6999999999999993,0.1440677966101694,662.0,176.0,-486.0,0.4491525423728813,0.37777777777777777,-0.07137476459510356,-0.1818036456667732
2005,2004-05,DAL,3.0,Josh Howard,SF,24.0,76.0,13.0,True,32.2,32.9,3.1,4.2,1.1,0.3548387096774194,232.0,55.0,-177.0,10.4,11.9,1.5,0.14423076923076922,793.0,155.0,-638.0,0.2980769230769231,0.35294117647058826,0.054864253393665185,0.21060794044665015
2005,2004-05,DAL,4.0,Erick Dampier,C,29.0,59.0,13.0,True,27.3,23.7,3.9,2.2,-1.6999999999999997,-0.43589743589743585,228.0,28.0,-200.0,6.2,5.2,-1.0,-0.16129032258064516,367.0,67.0,-300.0,0.6290322580645161,0.4230769230769231,-0.20595533498759305,-0.27460711331679066
2005,2004-05,DAL,5.0,Jason Terry,PG,27.0,80.0,13.0,True,30.0,38.5,2.2,3.3,1.0999999999999996,0.4999999999999998,173.0,43.0,-130.0,9.3,12.3,3.0,0.3225806451612903,743.0,160.0,-583.0,0.23655913978494625,0.26829268292682923,0.03173354314188298,0.17741935483870946
2005,2004-05,DEN,1.0,Carmelo Anthony,SF,20.0,75.0,5.0,True,34.8,36.0,7.6,6.4,-1.1999999999999993,-0.15789473684210517,573.0,32.0,-541.0,16.4,16.6,0.20000000000000284,0.012195121951219686,1230.0,83.0,-1147.0,0.4634146341463415,0.38554216867469876,-0.07787246547164273,-0.17008985879332486
2005,2004-05,DEN,2.0,Kenyon Martin,PF,27.0,70.0,5.0,True,32.5,32.8,4.4,2.6,-1.8000000000000003,-0.4090909090909091,308.0,13.0,-295.0,13.0,11.6,-1.4000000000000004,-0.10769230769230773,907.0,58.0,-849.0,0.3384615384615385,0.22413793103448276,-0.11432360742705572,-0.3013986013986014
2005,2004-05,DEN,3.0,Earl Boykins,PG,28.0,82.0,5.0,True,26.4,30.4,3.7,3.8,0.09999999999999964,0.02702702702702693,303.0,19.0,-284.0,10.0,13.6,3.5999999999999996,0.36,824.0,68.0,-756.0,0.37,0.27941176470588236,-0.09058823529411764,-0.33297297297297307
2005,2004-05,DEN,4.0,Andre Miller,PG,28.0,82.0,5.0,True,34.8,36.8,3.7,6.4,2.7,0.7297297297297297,302.0,32.0,-270.0,10.9,13.2,2.299999999999999,0.2110091743119265,895.0,66.0,-829.0,0.3394495412844037,0.4848484848484849,0.14539894356408123,0.5187205554178032
2005,2004-05,DEN,5.0,NenÃª,C,22.0,55.0,5.0,True,23.9,20.2,3.9,4.6,0.6999999999999997,0.17948717948717943,212.0,23.0,-189.0,7.0,4.2,-2.8,-0.39999999999999997,386.0,21.0,-365.0,0.5571428571428572,1.0952380952380951,0.538095238095238,0.5794871794871794
2005,2004-05,DET,1.0,Richard Hamilton,SG,26.0,76.0,25.0,True,38.5,43.2,5.6,4.8,-0.7999999999999998,-0.14285714285714282,429.0,119.0,-310.0,15.3,17.5,2.1999999999999993,0.14379084967320255,1160.0,437.0,-723.0,0.3660130718954248,0.2742857142857143,-0.09172735760971051,-0.28664799253034534
2005,2004-05,DET,2.0,Chauncey Billups,PG,28.0,80.0,25.0,True,35.8,39.4,4.8,6.0,1.2000000000000002,0.25000000000000006,382.0,149.0,-233.0,11.4,13.6,2.1999999999999993,0.1929824561403508,913.0,339.0,-574.0,0.42105263157894735,0.4411764705882353,0.020123839009287936,0.057017543859649245
2005,2004-05,DET,3.0,Ben Wallace,C,30.0,74.0,25.0,True,36.1,39.2,4.1,4.1,0.0,0.0,304.0,102.0,-202.0,8.8,8.5,-0.3000000000000007,-0.03409090909090917,651.0,212.0,-439.0,0.46590909090909083,0.48235294117647054,0.01644385026737971,0.03409090909090917
2005,2004-05,DET,4.0,Tayshaun Prince,SF,24.0,82.0,25.0,True,37.1,40.9,3.3,2.4,-0.8999999999999999,-0.2727272727272727,274.0,60.0,-214.0,11.7,12.3,0.6000000000000014,0.051282051282051405,963.0,307.0,-656.0,0.28205128205128205,0.19512195121951217,-0.08692933083176987,-0.32400932400932414
2005,2004-05,DET,5.0,Rasheed Wallace,PF,30.0,79.0,25.0,True,34.0,33.0,2.5,2.2,-0.2999999999999998,-0.11999999999999993,195.0,54.0,-141.0,13.4,12.4,-1.0,-0.07462686567164178,1062.0,310.0,-752.0,0.18656716417910446,0.1774193548387097,-0.009147809340394775,-0.04537313432835814
2005,2004-05,GSW,1.0,Troy Murphy,PF,24.0,70.0,,False,33.9,,4.6,,,,319.0,,,13.5,,,,947.0,,,0.34074074074074073,,,
2005,2004-05,GSW,2.0,Jason Richardson,SG,24.0,72.0,,False,37.8,,4.3,,,,309.0,,,19.0,,,,1368.0,,,0.2263157894736842,,,
2005,2004-05,GSW,3.0,Speedy Claxton,PG,26.0,46.0,,False,32.6,,4.6,,,,213.0,,,10.9,,,,501.0,,,0.4220183486238532,,,
2005,2004-05,GSW,4.0,Derek Fisher,PG,30.0,74.0,,False,30.0,,2.7,,,,203.0,,,10.2,,,,755.0,,,0.26470588235294124,,,
2005,2004-05,GSW,5.0,MickaÃ«l PiÃ©trus,SF,22.0,67.0,,False,20.0,,3.0,,,,202.0,,,7.5,,,,501.0,,,0.4,,,
2005,2004-05,HOU,1.0,Tracy McGrady,SF,25.0,78.0,7.0,True,40.8,43.0,7.1,7.3,0.20000000000000018,0.028169014084507067,557.0,51.0,-506.0,21.3,24.4,3.099999999999998,0.1455399061032863,1660.0,171.0,-1489.0,0.3333333333333333,0.29918032786885246,-0.03415300546448086,-0.11737089201877923
2005,2004-05,HOU,2.0,Yao Ming,C,24.0,80.0,7.0,True,30.6,31.4,6.2,7.9,1.7000000000000002,0.2741935483870968,497.0,55.0,-442.0,12.2,12.0,-0.1999999999999993,-0.01639344262295076,975.0,84.0,-891.0,0.5081967213114754,0.6583333333333333,0.1501366120218579,0.2905869910100476
2005,2004-05,HOU,3.0,Bob Sura,PG,31.0,61.0,7.0,True,31.5,26.0,3.1,1.7,-1.4000000000000001,-0.4516129032258065,188.0,12.0,-176.0,8.3,6.6,-1.700000000000001,-0.20481927710843384,504.0,46.0,-458.0,0.37349397590361444,0.25757575757575757,-0.11591821832785687,-0.24679362611737266
2005,2004-05,HOU,4.0,Dikembe Mutombo,C,38.0,80.0,7.0,True,15.2,14.4,1.8,1.9,0.09999999999999987,0.05555555555555548,143.0,13.0,-130.0,2.7,1.6,-1.1,-0.40740740740740744,217.0,11.0,-206.0,0.6666666666666666,1.1874999999999998,0.5208333333333331,0.4629629629629629
2005,2004-05,HOU,5.0,Juwan Howard,PF,31.0,61.0,,False,26.6,,1.9,,,,115.0,,,8.9,,,,541.0,,,0.21348314606741572,,,
2005,2004-05,IND,1.0,Jermaine O'Neal,PF,26.0,44.0,13.0,True,34.8,36.6,8.9,5.5,-3.4000000000000004,-0.3820224719101124,391.0,72.0,-319.0,19.4,16.2,-3.1999999999999993,-0.1649484536082474,854.0,211.0,-643.0,0.4587628865979382,0.3395061728395062,-0.119256713758432,-0.217074018301865
2005,2004-05,IND,2.0,Reggie Miller,SG,39.0,66.0,13.0,True,31.9,33.1,4.1,3.9,-0.19999999999999973,-0.04878048780487799,268.0,51.0,-217.0,10.9,11.0,0.09999999999999964,0.009174311926605472,719.0,143.0,-576.0,0.37614678899082565,0.35454545454545455,-0.0216013344453711,-0.05795479973148346
2005,2004-05,IND,3.0,Austin Croshere,PF,29.0,73.0,10.0,True,25.0,8.8,3.5,1.8,-1.7,-0.4857142857142857,256.0,18.0,-238.0,6.8,1.0,-5.8,-0.8529411764705882,497.0,10.0,-487.0,0.5147058823529412,1.8,1.2852941176470587,0.3672268907563025
2005,2004-05,IND,4.0,Stephen Jackson,SF,26.0,51.0,13.0,True,35.4,36.3,4.5,4.6,0.09999999999999964,0.022222222222222143,229.0,60.0,-169.0,16.1,13.7,-2.400000000000002,-0.14906832298136657,819.0,178.0,-641.0,0.2795031055900621,0.3357664233576642,0.05626331776760213,0.17129054520358872
2005,2004-05,IND,5.0,Fred Jones,SG,25.0,77.0,13.0,True,29.5,18.0,2.7,1.0,-1.7000000000000002,-0.6296296296296297,207.0,13.0,-194.0,8.4,4.2,-4.2,-0.5,647.0,54.0,-593.0,0.32142857142857145,0.23809523809523808,-0.08333333333333337,-0.12962962962962965
2005,2004-05,LAC,1.0,Corey Maggette,SG,25.0,66.0,,False,36.9,,10.0,,,,657.0,,,14.9,,,,986.0,,,0.6711409395973155,,,
2005,2004-05,LAC,2.0,Elton Brand,PF,25.0,81.0,,False,37.0,,6.0,,,,484.0,,,15.4,,,,1251.0,,,0.38961038961038963,,,
2005,2004-05,LAC,3.0,Bobby Simmons,SF,24.0,75.0,,False,37.3,,3.6,,,,273.0,,,13.6,,,,1017.0,,,0.2647058823529412,,,
2005,2004-05,LAC,4.0,Chris Wilcox,C,22.0,54.0,,False,18.6,,2.7,,,,144.0,,,6.1,,,,329.0,,,0.4426229508196722,,,
2005,2004-05,LAC,5.0,Mikki Moore,PF,29.0,74.0,,False,15.9,,1.8,,,,136.0,,,3.9,,,,287.0,,,0.46153846153846156,,,
2005,2004-05,LAL,1.0,Kobe Bryant,SG,26.0,66.0,,False,40.7,,10.1,,,,664.0,,,20.1,,,,1324.0,,,0.5024875621890547,,,
2005,2004-05,LAL,2.0,Caron Butler,SF,24.0,77.0,,False,35.7,,4.1,,,,319.0,,,12.9,,,,991.0,,,0.31782945736434104,,,
2005,2004-05,LAL,3.0,Lamar Odom,PF,25.0,64.0,,False,36.3,,4.7,,,,298.0,,,12.1,,,,774.0,,,0.38842975206611574,,,
2005,2004-05,LAL,4.0,Chris Mihm,C,25.0,75.0,,False,24.9,,3.4,,,,258.0,,,7.4,,,,552.0,,,0.45945945945945943,,,
2005,2004-05,LAL,5.0,Chucky Atkins,PG,30.0,82.0,,False,35.4,,2.5,,,,203.0,,,11.1,,,,910.0,,,0.22522522522522523,,,
2005,2004-05,MEM,1.0,Pau Gasol,PF,24.0,56.0,4.0,True,32.0,33.3,6.6,3.0,-3.5999999999999996,-0.5454545454545454,367.0,12.0,-355.0,12.4,20.0,7.6,0.6129032258064515,695.0,80.0,-615.0,0.532258064516129,0.15,-0.382258064516129,-1.158357771260997
2005,2004-05,MEM,2.0,Shane Battier,SG,26.0,80.0,4.0,True,31.5,29.8,2.9,1.3,-1.5999999999999999,-0.5517241379310345,228.0,5.0,-223.0,7.7,7.8,0.09999999999999964,0.012987012987012941,613.0,31.0,-582.0,0.3766233766233766,0.16666666666666669,-0.2099567099567099,-0.5647111509180475
2005,2004-05,MEM,3.0,Stromile Swift,PF,25.0,60.0,3.0,True,21.3,16.0,3.7,2.3,-1.4000000000000004,-0.37837837837837845,219.0,7.0,-212.0,8.1,6.7,-1.3999999999999995,-0.17283950617283944,488.0,20.0,-468.0,0.45679012345679015,0.34328358208955223,-0.11350654136723792,-0.205538872205539
2005,2004-05,MEM,4.0,Lorenzen Wright,C,29.0,80.0,4.0,True,28.6,21.3,2.5,0.5,-2.0,-0.8,198.0,2.0,-196.0,8.5,7.0,-1.5,-0.17647058823529413,683.0,28.0,-655.0,0.29411764705882354,0.07142857142857142,-0.22268907563025211,-0.6235294117647059
2005,2004-05,MEM,5.0,Bonzi Wells,SG,28.0,69.0,2.0,True,21.6,12.5,2.7,3.0,0.2999999999999998,0.11111111111111104,188.0,6.0,-182.0,8.9,4.5,-4.4,-0.49438202247191015,617.0,9.0,-608.0,0.30337078651685395,0.6666666666666666,0.3632958801498127,0.6054931335830211
2005,2004-05,MIA,1.0,Shaquille O'Neal,C,32.0,73.0,13.0,True,34.1,33.2,10.5,8.2,-2.3000000000000007,-0.2190476190476191,765.0,106.0,-659.0,15.0,13.9,-1.0999999999999996,-0.0733333333333333,1095.0,181.0,-914.0,0.7,0.5899280575539567,-0.11007194244604324,-0.1457142857142858
2005,2004-05,MIA,2.0,Dwyane Wade,SG,23.0,77.0,14.0,True,38.6,40.8,9.9,9.9,0.0,0.0,762.0,139.0,-623.0,17.1,20.1,3.0,0.17543859649122806,1318.0,281.0,-1037.0,0.5789473684210527,0.4925373134328358,-0.08641005498821686,-0.17543859649122806
2005,2004-05,MIA,3.0,Udonis Haslem,PF,24.0,80.0,15.0,True,33.4,36.2,2.8,3.1,0.30000000000000027,0.10714285714285725,225.0,46.0,-179.0,8.0,7.1,-0.9000000000000004,-0.11250000000000004,641.0,106.0,-535.0,0.35,0.4366197183098592,0.0866197183098592,0.2196428571428573
2005,2004-05,MIA,4.0,Eddie Jones,SF,33.0,80.0,15.0,True,35.5,40.1,2.7,2.8,0.09999999999999964,0.0370370370370369,216.0,42.0,-174.0,10.3,10.4,0.09999999999999964,0.009708737864077634,820.0,156.0,-664.0,0.2621359223300971,0.2692307692307692,0.007094846900672136,0.02732829917295927
2005,2004-05,MIA,5.0,Keyon Dooling,PG,24.0,74.0,15.0,True,16.0,17.6,1.5,1.4,-0.10000000000000009,-0.06666666666666672,109.0,21.0,-88.0,4.7,5.8,1.0999999999999996,0.23404255319148928,345.0,87.0,-258.0,0.3191489361702127,0.24137931034482757,-0.07776962582538516,-0.300709219858156
2005,2004-05,MIL,1.0,Desmond Mason,SF,27.0,80.0,,False,36.2,,6.6,,,,524.0,,,13.5,,,,1079.0,,,0.4888888888888889,,,
2005,2004-05,MIL,2.0,Michael Redd,SG,25.0,75.0,,False,38.0,,5.8,,,,432.0,,,18.9,,,,1418.0,,,0.3068783068783069,,,
2005,2004-05,MIL,3.0,Joe Smith,PF,29.0,74.0,,False,30.6,,3.1,,,,228.0,,,8.4,,,,621.0,,,0.36904761904761907,,,
2005,2004-05,MIL,4.0,Dan Gadzuric,C,26.0,81.0,,False,22.0,,2.5,,,,199.0,,,5.6,,,,451.0,,,0.44642857142857145,,,
2005,2004-05,MIL,5.0,Zaza Pachulia,C,20.0,74.0,,False,18.9,,2.5,,,,185.0,,,4.8,,,,354.0,,,0.5208333333333334,,,
2005,2004-05,MIN,1.0,Kevin Garnett,PF,28.0,82.0,,False,38.1,,6.7,,,,549.0,,,16.6,,,,1360.0,,,0.40361445783132527,,,
2005,2004-05,MIN,2.0,Wally Szczerbiak,SF,27.0,81.0,,False,31.6,,3.8,,,,304.0,,,11.3,,,,919.0,,,0.33628318584070793,,,
2005,2004-05,MIN,3.0,Latrell Sprewell,SF,34.0,80.0,,False,30.6,,2.4,,,,188.0,,,12.0,,,,961.0,,,0.19999999999999998,,,
2005,2004-05,MIN,4.0,Sam Cassell,PG,35.0,59.0,,False,25.8,,2.6,,,,155.0,,,11.6,,,,687.0,,,0.22413793103448276,,,
2005,2004-05,MIN,5.0,Trenton Hassell,SG,25.0,82.0,,False,25.2,,1.4,,,,114.0,,,5.8,,,,475.0,,,0.24137931034482757,,,
2005,2004-05,NJN,1.0,Vince Carter,SF,28.0,57.0,4.0,True,38.9,44.8,6.8,9.0,2.2,0.3235294117647059,388.0,36.0,-352.0,21.7,24.0,2.3000000000000007,0.10599078341013829,1239.0,96.0,-1143.0,0.31336405529953915,0.375,0.061635944700460854,0.2175386283545676
2005,2004-05,NJN,2.0,Richard Jefferson,SF,24.0,33.0,4.0,True,41.1,35.0,8.2,7.8,-0.39999999999999947,-0.04878048780487799,269.0,31.0,-238.0,17.1,12.5,-4.600000000000001,-0.2690058479532164,564.0,50.0,-514.0,0.47953216374269,0.624,0.14446783625731002,0.22022536014833843
