season,season_label,team,players_tracked,avg_reg_fta_per_g,avg_po_fta_per_g,avg_fta_per_g_change,avg_fta_per_g_pct_change,sum_reg_fta_total,sum_po_fta_total,avg_reg_fga_per_g,avg_po_fga_per_g,avg_fga_per_g_pct_change,sum_reg_fga_total,sum_po_fga_total,avg_fta_rate_change,avg_fta_change_minus_fga_change
2007,2006-07,CHI,5,3.8600000000000003,4.6,0.74,0.19544011544011544,1525.0,230.0,10.78,10.52,-0.015205013528049732,4323.0,526.0,0.11832786124443236,0.21064512896816515
2007,2006-07,CLE,5,4.34,4.220000000000001,-0.11999999999999993,-0.045676767676767684,1669.0,414.0,11.879999999999999,11.120000000000001,-0.06421691753624528,4552.0,1086.0,-0.007263801085167232,0.018540149859477606
2007,2006-07,DAL,5,4.0600000000000005,4.9,0.8400000000000002,0.2257779251265167,1520.0,147.0,12.58,13.8,0.1387052197822911,4726.0,414.0,0.030679161198973702,0.08707270534422558
2007,2006-07,DEN,4,6.25,4.7,-1.5499999999999998,-0.2994056948798328,1508.0,94.0,14.7,15.5,0.08685949754212172,3575.0,310.0,-0.1473751857101952,-0.3862651924219545
2007,2006-07,DET,5,3.6,3.8600000000000003,0.25999999999999973,0.0365268114414224,1340.0,305.0,9.98,9.879999999999999,-0.06082025191691668,3784.0,784.0,0.04999075955224686,0.09734706335833906
2007,2006-07,GSW,5,3.88,4.62,0.7400000000000001,0.22840050313826138,1257.0,255.0,11.620000000000001,9.48,-0.24881719539603814,3721.0,520.0,0.22756366370988754,0.47721769853429946
2007,2006-07,HOU,5,4.3,4.68,0.3799999999999998,-0.05317671879855905,1379.0,164.0,13.320000000000002,12.739999999999998,-0.09650129751516631,4638.0,445.0,0.025035328172706373,0.04332457871660726
2007,2006-07,LAL,5,4.36,3.0,-1.3599999999999999,-0.4337280758457229,1595.0,75.0,11.42,10.76,-0.18148464895402516,4208.0,269.0,-0.059444720057807696,-0.2522434268916977
2007,2006-07,MIA,5,5.16,4.58,-0.5800000000000003,0.08578012078012073,1445.0,91.0,10.819999999999999,10.84,-0.07455232106394893,3251.0,216.0,0.06022936587077619,0.16033244184406964
2007,2006-07,NJN,5,4.2,3.8200000000000003,-0.3800000000000001,-0.13652394361920955,1531.0,230.0,11.18,12.42,0.15067199646446064,4172.0,746.0,-0.09102652211908051,-0.2871959400836702
2007,2006-07,ORL,5,4.38,4.94,0.5600000000000003,0.09326011068539808,1660.0,98.0,10.08,10.7,0.0713017126124267,3779.0,214.0,0.05590663729352454,0.021958398072971397
2007,2006-07,PHO,5,3.66,4.220000000000001,0.5600000000000002,0.08265328541922835,1464.0,223.0,13.040000000000001,13.6,0.039002532439824454,5158.0,731.0,0.006746664233018141,0.04365075297940389
2007,2006-07,SAS,5,3.88,4.14,0.26,0.024656494522691717,1505.0,412.0,10.7,11.74,0.03293595368681199,4169.0,1169.0,-0.04244478512637452,-0.008279459164120272
2007,2006-07,TOR,5,3.7600000000000002,4.1,0.34,0.3130801471070749,1326.0,123.0,10.7,11.48,0.1309120865418537,3813.0,344.0,0.041340924599725035,0.18216806056522117
2007,2006-07,UTA,5,4.24,3.8,-0.4400000000000002,-0.10102252252252257,1671.0,318.0,11.82,12.02,-0.0002321534255385782,4629.0,1012.0,-0.056562188387171676,-0.100790369096984
2007,2006-07,WAS,3,3.366666666666667,4.7,1.333333333333333,0.33096473419054057,773.0,56.0,10.133333333333333,15.6,0.5905325320312174,2281.0,187.0,-0.0664887005845026,-0.2595677978406768
