season,season_label,team,team_fta_rank,player,pos,age,reg_games,po_games,made_playoffs,reg_mp_per_g,po_mp_per_g,reg_fta_per_g,po_fta_per_g,fta_per_g_change,fta_per_g_pct_change,reg_fta_total,po_fta_total,fta_total_change,reg_fga_per_g,po_fga_per_g,fga_per_g_change,fga_per_g_pct_change,reg_fga_total,po_fga_total,fga_total_change,reg_fta_rate,po_fta_rate,fta_rate_change,fta_change_minus_fga_change
2007,2006-07,CLE,3.0,Anderson VarejÃ£o,C,24.0,81.0,20.0,True,23.9,22.4,3.3,2.4,-0.8999999999999999,-0.2727272727272727,268.0,48.0,-220.0,5.0,4.5,-0.5,-0.1,401.0,90.0,-311.0,0.6599999999999999,0.5333333333333333,-0.1266666666666666,-0.1727272727272727
2007,2006-07,CLE,4.0,Drew Gooden,PF,25.0,80.0,20.0,True,28.0,30.3,2.5,2.0,-0.5,-0.2,199.0,39.0,-160.0,9.8,10.1,0.29999999999999893,0.030612244897959072,784.0,201.0,-583.0,0.25510204081632654,0.19801980198019803,-0.05708223883612851,-0.2306122448979591
2007,2006-07,CLE,5.0,Zydrunas Ilgauskas,C,31.0,78.0,20.0,True,27.3,32.5,2.5,3.4,0.8999999999999999,0.36,192.0,68.0,-124.0,10.2,9.9,-0.29999999999999893,-0.029411764705882252,793.0,197.0,-596.0,0.2450980392156863,0.3434343434343434,0.09833630421865713,0.38941176470588224
2007,2006-07,DAL,1.0,Dirk Nowitzki,PF,28.0,78.0,6.0,True,36.2,39.8,7.1,8.3,1.200000000000001,0.16901408450704242,551.0,50.0,-501.0,17.2,15.7,-1.5,-0.0872093023255814,1341.0,94.0,-1247.0,0.4127906976744186,0.5286624203821657,0.1158717227077471,0.2562233868326238
2007,2006-07,DAL,2.0,Josh Howard,SF,26.0,70.0,6.0,True,35.1,41.3,4.2,4.5,0.2999999999999998,0.07142857142857138,294.0,27.0,-267.0,15.4,16.5,1.0999999999999996,0.07142857142857141,1075.0,99.0,-976.0,0.2727272727272727,0.2727272727272727,0.0,-2.7755575615628914e-17
2007,2006-07,DAL,3.0,Devin Harris,PG,23.0,80.0,6.0,True,26.0,27.2,3.3,3.2,-0.09999999999999964,-0.030303030303030196,261.0,19.0,-242.0,7.4,10.5,3.0999999999999996,0.41891891891891886,593.0,63.0,-530.0,0.4459459459459459,0.3047619047619048,-0.1411840411840411,-0.4492219492219491
2007,2006-07,DAL,4.0,Jerry Stackhouse,SF,32.0,67.0,6.0,True,24.1,28.2,3.2,5.5,2.3,0.7187499999999999,215.0,33.0,-182.0,9.8,11.0,1.1999999999999993,0.12244897959183665,654.0,66.0,-588.0,0.32653061224489793,0.5,0.17346938775510207,0.5963010204081632
2007,2006-07,DAL,5.0,Jason Terry,SG,29.0,81.0,6.0,True,35.1,38.2,2.5,3.0,0.5,0.2,199.0,18.0,-181.0,13.1,15.3,2.200000000000001,0.16793893129771,1063.0,92.0,-971.0,0.19083969465648856,0.19607843137254902,0.005238736716060455,0.03206106870229
2007,2006-07,DEN,1.0,Carmelo Anthony,SF,22.0,65.0,5.0,True,38.2,42.0,8.7,7.8,-0.8999999999999995,-0.10344827586206891,568.0,39.0,-529.0,22.4,19.6,-2.799999999999997,-0.12499999999999988,1453.0,98.0,-1355.0,0.38839285714285715,0.39795918367346933,0.00956632653061218,0.021551724137930967
2007,2006-07,DEN,2.0,Allen Iverson,SG,31.0,50.0,5.0,True,42.4,44.6,8.7,6.2,-2.499999999999999,-0.2873563218390804,436.0,31.0,-405.0,18.9,22.8,3.900000000000002,0.20634920634920648,947.0,114.0,-833.0,0.4603174603174603,0.2719298245614035,-0.18838763575605677,-0.49370552818828684
2007,2006-07,DEN,3.0,NenÃª,C,24.0,64.0,5.0,True,26.8,35.8,4.4,3.6,-0.8000000000000003,-0.18181818181818185,283.0,18.0,-265.0,8.1,10.6,2.5,0.308641975308642,516.0,53.0,-463.0,0.54320987654321,0.339622641509434,-0.20358723503377596,-0.4904601571268239
2007,2006-07,DEN,4.0,Marcus Camby,C,32.0,70.0,5.0,True,33.8,36.8,3.2,1.2,-2.0,-0.625,221.0,6.0,-215.0,9.4,9.0,-0.40000000000000036,-0.042553191489361736,659.0,45.0,-614.0,0.3404255319148936,0.13333333333333333,-0.20709219858156028,-0.5824468085106382
2007,2006-07,DEN,5.0,Reggie Evans,PF,26.0,66.0,,False,17.1,,2.8,,,,183.0,,,3.3,,,,215.0,,,0.8484848484848485,,,
2007,2006-07,DET,1.0,Chauncey Billups,PG,30.0,70.0,16.0,True,36.2,40.6,6.2,7.1,0.8999999999999995,0.14516129032258054,437.0,113.0,-324.0,11.6,12.1,0.5,0.04310344827586207,815.0,193.0,-622.0,0.5344827586206897,0.5867768595041322,0.05229410088344244,0.10205784204671847
2007,2006-07,DET,2.0,Richard Hamilton,SG,28.0,75.0,16.0,True,36.8,39.9,5.4,5.6,0.1999999999999993,0.0370370370370369,403.0,89.0,-314.0,15.6,15.8,0.20000000000000107,0.01282051282051289,1170.0,252.0,-918.0,0.3461538461538462,0.3544303797468354,0.008276533592989188,0.024216524216524014
2007,2006-07,DET,3.0,Tayshaun Prince,SF,26.0,82.0,16.0,True,36.6,41.6,2.7,3.4,0.6999999999999997,0.25925925925925913,224.0,54.0,-170.0,12.2,12.5,0.3000000000000007,0.024590163934426288,997.0,200.0,-797.0,0.2213114754098361,0.272,0.05068852459016393,0.23466909532483285
2007,2006-07,DET,4.0,Antonio McDyess,PF,32.0,82.0,16.0,True,21.1,22.1,1.7,1.6,-0.09999999999999987,-0.05882352941176463,139.0,26.0,-113.0,6.6,6.6,0.0,0.0,540.0,106.0,-434.0,0.25757575757575757,0.24242424242424246,-0.01515151515151511,-0.05882352941176463
2007,2006-07,DET,5.0,Jason Maxiell,C,23.0,67.0,14.0,True,14.1,10.4,2.0,1.6,-0.3999999999999999,-0.19999999999999996,137.0,23.0,-114.0,3.9,2.4,-1.5,-0.38461538461538464,262.0,33.0,-229.0,0.5128205128205129,0.6666666666666667,0.15384615384615385,0.18461538461538468
2007,2006-07,GSW,1.0,Baron Davis,PG,27.0,63.0,11.0,True,35.3,40.5,5.9,6.7,0.7999999999999998,0.13559322033898302,369.0,74.0,-295.0,16.3,17.4,1.0999999999999979,0.06748466257668698,1030.0,191.0,-839.0,0.3619631901840491,0.38505747126436785,0.023094281080318746,0.06810855776229605
2007,2006-07,GSW,2.0,Monta Ellis,SG,21.0,77.0,11.0,True,34.3,21.6,4.6,2.5,-2.0999999999999996,-0.45652173913043476,358.0,28.0,-330.0,13.1,7.5,-5.6,-0.42748091603053434,1010.0,82.0,-928.0,0.3511450381679389,0.3333333333333333,-0.01781170483460559,-0.029040823099900415
2007,2006-07,GSW,3.0,MickaÃ«l PiÃ©trus,SF,24.0,72.0,11.0,True,26.9,19.0,2.9,3.3,0.3999999999999999,0.1379310344827586,210.0,36.0,-174.0,8.1,4.5,-3.5999999999999996,-0.4444444444444444,586.0,49.0,-537.0,0.35802469135802467,0.7333333333333333,0.3753086419753086,0.582375478927203
2007,2006-07,GSW,4.0,Andris BiedriÅÅ¡,C,20.0,82.0,11.0,True,29.0,24.3,2.0,2.7,0.7000000000000002,0.3500000000000001,167.0,30.0,-137.0,7.1,3.4,-3.6999999999999997,-0.5211267605633803,581.0,37.0,-544.0,0.28169014084507044,0.7941176470588236,0.5124275062137531,0.8711267605633803
2007,2006-07,GSW,5.0,Stephen Jackson,SF,28.0,38.0,11.0,True,34.0,41.3,4.0,7.9,3.9000000000000004,0.9750000000000001,153.0,87.0,-66.0,13.5,14.6,1.0999999999999996,0.08148148148148146,514.0,161.0,-353.0,0.2962962962962963,0.541095890410959,0.24479959411466268,0.8935185185185186
2007,2006-07,HOU,1.0,Tracy McGrady,SG,27.0,71.0,7.0,True,35.8,40.0,6.9,8.1,1.1999999999999993,0.17391304347826075,488.0,57.0,-431.0,20.8,22.9,2.099999999999998,0.10096153846153835,1480.0,160.0,-1320.0,0.3317307692307692,0.3537117903930131,0.021981021162243874,0.0729515050167224
2007,2006-07,HOU,2.0,Yao Ming,C,26.0,48.0,7.0,True,33.8,37.1,8.6,10.7,2.0999999999999996,0.24418604651162787,413.0,75.0,-338.0,17.1,17.9,0.7999999999999972,0.04678362573099398,819.0,125.0,-694.0,0.5029239766081871,0.5977653631284916,0.0948413865203045,0.19740242078063389
2007,2006-07,HOU,3.0,Juwan Howard,PF,33.0,80.0,7.0,True,26.5,22.4,2.4,1.6,-0.7999999999999998,-0.33333333333333326,188.0,11.0,-177.0,8.3,5.0,-3.3000000000000007,-0.3975903614457832,665.0,35.0,-630.0,0.2891566265060241,0.32,0.030843373493975923,0.06425702811244993
2007,2006-07,HOU,4.0,Rafer Alston,PG,30.0,82.0,7.0,True,37.1,44.1,2.2,1.9,-0.30000000000000027,-0.13636363636363646,177.0,13.0,-164.0,12.4,10.6,-1.8000000000000007,-0.1451612903225807,1020.0,74.0,-946.0,0.1774193548387097,0.1792452830188679,0.0018259281801582261,0.008797653958944246
2007,2006-07,HOU,5.0,Shane Battier,SF,28.0,82.0,7.0,True,36.4,38.9,1.4,1.1,-0.2999999999999998,-0.21428571428571416,113.0,8.0,-105.0,8.0,7.3,-0.7000000000000002,-0.08750000000000002,654.0,51.0,-603.0,0.175,0.15068493150684933,-0.024315068493150654,-0.12678571428571414
2007,2006-07,IND,1.0,Jermaine O'Neal,C,28.0,69.0,,False,35.6,,6.5,,,,447.0,,,16.5,,,,1141.0,,,0.3939393939393939,,,
2007,2006-07,IND,2.0,Danny Granger,SF,23.0,82.0,,False,34.0,,3.6,,,,294.0,,,10.6,,,,868.0,,,0.339622641509434,,,
2007,2006-07,IND,3.0,Jamaal Tinsley,PG,28.0,72.0,,False,31.2,,3.3,,,,239.0,,,12.3,,,,889.0,,,0.26829268292682923,,,
2007,2006-07,IND,4.0,Mike Dunleavy,SG,26.0,43.0,,False,35.6,,3.9,,,,168.0,,,11.2,,,,480.0,,,0.34821428571428575,,,
2007,2006-07,IND,5.0,Stephen Jackson,SG,28.0,37.0,,False,32.1,,3.9,,,,146.0,,,11.6,,,,430.0,,,0.33620689655172414,,,
2007,2006-07,LAC,1.0,Corey Maggette,SF,27.0,75.0,,False,30.5,,8.4,,,,633.0,,,10.8,,,,808.0,,,0.7777777777777778,,,
2007,2006-07,LAC,2.0,Elton Brand,PF,27.0,80.0,,False,38.5,,5.8,,,,461.0,,,15.1,,,,1211.0,,,0.3841059602649007,,,
2007,2006-07,LAC,3.0,Cuttino Mobley,SG,31.0,78.0,,False,36.4,,3.1,,,,239.0,,,11.3,,,,882.0,,,0.2743362831858407,,,
2007,2006-07,LAC,4.0,Chris Kaman,C,24.0,75.0,,False,29.0,,3.0,,,,224.0,,,8.7,,,,652.0,,,0.3448275862068966,,,
2007,2006-07,LAC,5.0,Sam Cassell,PG,37.0,58.0,,False,24.3,,3.1,,,,182.0,,,10.8,,,,625.0,,,0.28703703703703703,,,
2007,2006-07,LAL,1.0,Kobe Bryant,SG,28.0,77.0,5.0,True,40.8,43.0,10.0,7.4,-2.5999999999999996,-0.25999999999999995,768.0,37.0,-731.0,22.8,26.0,3.1999999999999993,0.14035087719298242,1757.0,130.0,-1627.0,0.43859649122807015,0.2846153846153846,-0.15398110661268555,-0.40035087719298235
2007,2006-07,LAL,2.0,Lamar Odom,PF,27.0,56.0,5.0,True,39.3,38.4,5.1,4.8,-0.2999999999999998,-0.05882352941176468,283.0,24.0,-259.0,12.2,17.0,4.800000000000001,0.3934426229508198,681.0,85.0,-596.0,0.4180327868852459,0.2823529411764706,-0.13567984570877534,-0.45226615236258444
2007,2006-07,LAL,3.0,Andrew Bynum,C,19.0,82.0,5.0,True,21.9,11.0,2.6,2.0,-0.6000000000000001,-0.23076923076923078,214.0,10.0,-204.0,5.4,3.0,-2.4000000000000004,-0.4444444444444445,443.0,15.0,-428.0,0.48148148148148145,0.6666666666666666,0.18518518518518517,0.2136752136752137
2007,2006-07,LAL,4.0,Smush Parker,PG,25.0,82.0,5.0,True,30.0,11.8,2.1,0.8,-1.3,-0.6190476190476191,175.0,4.0,-171.0,9.6,2.6,-7.0,-0.7291666666666667,785.0,13.0,-772.0,0.21875000000000003,0.3076923076923077,0.08894230769230768,0.11011904761904767
2007,2006-07,LAL,5.0,Maurice Evans,SG,28.0,76.0,5.0,True,22.8,16.4,2.0,0.0,-2.0,-1.0,155.0,0.0,-155.0,7.1,5.2,-1.8999999999999995,-0.2676056338028168,542.0,26.0,-516.0,0.28169014084507044,0.0,-0.28169014084507044,-0.7323943661971832
2007,2006-07,MEM,1.0,Pau Gasol,C,26.0,59.0,,False,36.2,,6.8,,,,400.0,,,14.5,,,,858.0,,,0.4689655172413793,,,
2007,2006-07,MEM,2.0,Hakim Warrick,PF,24.0,82.0,,False,26.2,,4.7,,,,388.0,,,8.7,,,,712.0,,,0.5402298850574714,,,
2007,2006-07,MEM,3.0,Chucky Atkins,PG,32.0,75.0,,False,27.5,,4.1,,,,311.0,,,9.5,,,,715.0,,,0.431578947368421,,,
2007,2006-07,MEM,4.0,Rudy Gay,SF,20.0,78.0,,False,27.0,,2.7,,,,209.0,,,9.7,,,,760.0,,,0.2783505154639176,,,
2007,2006-07,MEM,5.0,Mike Miller,SG,26.0,70.0,,False,39.1,,2.9,,,,203.0,,,14.4,,,,1010.0,,,0.20138888888888887,,,
2007,2006-07,MIA,1.0,Dwyane Wade,SG,25.0,51.0,4.0,True,37.9,40.5,10.5,8.0,-2.5,-0.23809523809523808,535.0,32.0,-503.0,18.9,21.0,2.1000000000000014,0.11111111111111119,962.0,84.0,-878.0,0.5555555555555556,0.38095238095238093,-0.17460317460317465,-0.3492063492063493
2007,2006-07,MIA,2.0,Alonzo Mourning,C,36.0,77.0,4.0,True,20.4,13.8,4.0,3.3,-0.7000000000000002,-0.17500000000000004,308.0,13.0,-295.0,5.5,2.8,-2.7,-0.49090909090909096,425.0,11.0,-414.0,0.7272727272727273,1.1785714285714286,0.4512987012987013,0.3159090909090909
2007,2006-07,MIA,3.0,Shaquille O'Neal,C,34.0,40.0,4.0,True,28.4,30.3,7.4,6.8,-0.6000000000000005,-0.08108108108108115,294.0,27.0,-267.0,12.0,14.8,2.8000000000000007,0.2333333333333334,479.0,59.0,-420.0,0.6166666666666667,0.45945945945945943,-0.15720720720720727,-0.31441441441441453
2007,2006-07,MIA,4.0,Udonis Haslem,PF,26.0,79.0,4.0,True,31.4,25.8,2.6,2.0,-0.6000000000000001,-0.23076923076923078,203.0,8.0,-195.0,9.1,6.3,-2.8,-0.3076923076923077,717.0,25.0,-692.0,0.28571428571428575,0.31746031746031744,0.03174603174603169,0.07692307692307693
2007,2006-07,MIA,5.0,Antoine Walker,PF,30.0,78.0,4.0,True,23.3,23.0,1.3,2.8,1.4999999999999998,1.1538461538461537,105.0,11.0,-94.0,8.6,9.3,0.7000000000000011,0.08139534883720943,668.0,37.0,-631.0,0.15116279069767444,0.30107526881720426,0.14991247811952982,1.0724508050089443
2007,2006-07,MIL,1.0,Michael Redd,SF,27.0,53.0,,False,38.4,,7.8,,,,416.0,,,19.3,,,,1025.0,,,0.40414507772020725,,,
2007,2006-07,MIL,2.0,Ruben Patterson,SF,31.0,81.0,,False,31.0,,4.6,,,,376.0,,,10.7,,,,867.0,,,0.42990654205607476,,,
2007,2006-07,MIL,3.0,Andrew Bogut,C,22.0,66.0,,False,34.2,,2.9,,,,194.0,,,9.5,,,,629.0,,,0.30526315789473685,,,
2007,2006-07,MIL,4.0,Mo Williams,PG,24.0,68.0,,False,36.4,,2.7,,,,186.0,,,15.4,,,,1049.0,,,0.17532467532467533,,,
2007,2006-07,MIL,5.0,Charlie Bell,SG,27.0,82.0,,False,34.7,,2.0,,,,168.0,,,11.9,,,,974.0,,,0.1680672268907563,,,
2007,2006-07,MIN,1.0,Kevin Garnett,PF,30.0,76.0,,False,39.4,,6.6,,,,498.0,,,17.6,,,,1341.0,,,0.37499999999999994,,,
2007,2006-07,MIN,2.0,Ricky Davis,SF,27.0,81.0,,False,37.3,,3.5,,,,285.0,,,13.4,,,,1089.0,,,0.26119402985074625,,,
2007,2006-07,MIN,3.0,Mark Blount,C,31.0,82.0,,False,31.0,,2.4,,,,195.0,,,10.2,,,,839.0,,,0.23529411764705882,,,
2007,2006-07,MIN,4.0,Randy Foye,PG,23.0,82.0,,False,22.9,,2.3,,,,192.0,,,8.4,,,,691.0,,,0.2738095238095238,,,
2007,2006-07,MIN,5.0,Craig Smith,PF,23.0,82.0,,False,18.7,,2.3,,,,186.0,,,5.6,,,,463.0,,,0.4107142857142857,,,
2007,2006-07,NJN,1.0,Vince Carter,SG,30.0,82.0,12.0,True,38.1,40.6,7.0,7.3,0.2999999999999998,0.04285714285714283,576.0,88.0,-488.0,19.5,19.6,0.10000000000000142,0.005128205128205201,1598.0,235.0,-1363.0,0.358974358974359,0.3724489795918367,0.013474620617477728,0.03772893772893763
2007,2006-07,NJN,2.0,Richard Jefferson,SF,26.0,55.0,12.0,True,35.6,40.8,5.9,5.5,-0.40000000000000036,-0.06779661016949158,326.0,66.0,-260.0,12.1,14.0,1.9000000000000004,0.15702479338842978,665.0,168.0,-497.0,0.487603305785124,0.39285714285714285,-0.09474616292798116,-0.22482140355792135
2007,2006-07,NJN,3.0,Mikki Moore,C,31.0,79.0,12.0,True,26.4,33.3,3.0,2.4,-0.6000000000000001,-0.20000000000000004,235.0,29.0,-206.0,6.4,8.3,1.9000000000000004,0.29687500000000006,506.0,100.0,-406.0,0.46875,0.2891566265060241,-0.17959337349397592,-0.49687500000000007
2007,2006-07,NJN,4.0,Jason Kidd,PG,33.0,80.0,12.0,True,36.7,40.3,2.9,2.1,-0.7999999999999998,-0.2758620689655172,230.0,25.0,-205.0,11.4,12.3,0.9000000000000004,0.07894736842105265,908.0,148.0,-760.0,0.25438596491228066,0.17073170731707316,-0.0836542575952075,-0.35480943738656984
2007,2006-07,NJN,5.0,BoÅ¡tjan Nachbar,SF,26.0,76.0,12.0,True,20.2,23.4,2.2,1.8,-0.40000000000000013,-0.18181818181818185,164.0,22.0,-142.0,6.5,7.9,1.4000000000000004,0.21538461538461545,495.0,95.0,-400.0,0.3384615384615385,0.22784810126582278,-0.1106134371957157,-0.3972027972027973
2007,2006-07,NOK,1.0,Chris Paul,PG,21.0,64.0,,False,36.8,,5.6,,,,357.0,,,13.6,,,,871.0,,,0.4117647058823529,,,
2007,2006-07,NOK,2.0,Desmond Mason,SF,29.0,75.0,,False,34.3,,4.3,,,,323.0,,,12.0,,,,900.0,,,0.35833333333333334,,,
2007,2006-07,NOK,3.0,David West,PF,26.0,52.0,,False,36.5,,4.4,,,,227.0,,,15.2,,,,792.0,,,0.2894736842105263,,,
2007,2006-07,NOK,4.0,Tyson Chandler,C,24.0,73.0,,False,34.6,,2.8,,,,201.0,,,6.4,,,,468.0,,,0.43749999999999994,,,
2007,2006-07,NOK,5.0,Bobby Jackson,SG,33.0,56.0,,False,23.8,,3.0,,,,168.0,,,9.3,,,,518.0,,,0.3225806451612903,,,
2007,2006-07,NYK,1.0,Eddy Curry,C,24.0,81.0,,False,35.2,,8.1,,,,659.0,,,12.5,,,,1016.0,,,0.648,,,
2007,2006-07,NYK,2.0,Stephon Marbury,PG,29.0,74.0,,False,37.1,,5.2,,,,386.0,,,12.9,,,,952.0,,,0.40310077519379844,,,
2007,2006-07,NYK,3.0,Jamal Crawford,SG,26.0,59.0,,False,37.3,,4.6,,,,272.0,,,15.0,,,,886.0,,,0.30666666666666664,,,
2007,2006-07,NYK,4.0,Steve Francis,SG,29.0,44.0,,False,28.1,,4.8,,,,211.0,,,7.8,,,,343.0,,,0.6153846153846154,,,
2007,2006-07,NYK,5.0,David Lee,PF,23.0,58.0,,False,29.8,,3.0,,,,173.0,,,6.9,,,,400.0,,,0.43478260869565216,,,
2007,2006-07,ORL,1.0,Dwight Howard,C,21.0,82.0,4.0,True,36.9,41.8,8.1,8.3,0.20000000000000107,0.024691358024691492,666.0,33.0,-633.0,10.6,10.5,-0.09999999999999964,-0.00943396226415091,873.0,42.0,-831.0,0.7641509433962264,0.7904761904761906,0.026325247079964198,0.0341253202888424
2007,2006-07,ORL,2.0,Grant Hill,SG,34.0,65.0,4.0,True,30.9,35.8,5.0,8.3,3.3000000000000007,0.6600000000000001,324.0,33.0,-291.0,10.2,9.5,-0.6999999999999993,-0.0686274509803921,660.0,38.0,-622.0,0.4901960784313726,0.8736842105263158,0.38348813209494326,0.7286274509803923
2007,2006-07,ORL,3.0,Darko MiliÄiÄ,PF,21.0,80.0,4.0,True,23.9,28.8,2.9,4.3,1.4,0.48275862068965514,230.0,17.0,-213.0,6.9,8.5,1.5999999999999996,0.23188405797101444,548.0,34.0,-514.0,0.42028985507246375,0.5058823529411764,0.0855924978687127,0.2508745627186407
2007,2006-07,ORL,4.0,Jameer Nelson,PG,24.0,77.0,4.0,True,30.3,32.3,2.9,2.8,-0.10000000000000009,-0.03448275862068969,221.0,11.0,-210.0,11.4,12.5,1.0999999999999996,0.0964912280701754,875.0,50.0,-825.0,0.25438596491228066,0.22399999999999998,-0.030385964912280683,-0.1309739866908651
2007,2006-07,ORL,5.0,Hedo TÃ¼rkoÄlu,SF,27.0,73.0,4.0,True,31.1,39.0,3.0,1.0,-2.0,-0.6666666666666666,219.0,4.0,-215.0,11.3,12.5,1.1999999999999993,0.10619469026548665,823.0,50.0,-773.0,0.2654867256637168,0.08,-0.18548672566371677,-0.7728613569321533
2007,2006-07,PHI,1.0,Andre Iguodala,SG,23.0,76.0,,False,40.3,,7.3,,,,551.0,,,13.0,,,,991.0,,,0.5615384615384615,,,
2007,2006-07,PHI,2.0,Samuel Dalembert,C,25.0,82.0,,False,30.9,,2.7,,,,224.0,,,8.0,,,,658.0,,,0.3375,,,
2007,2006-07,PHI,3.0,Kyle Korver,SF,25.0,74.0,,False,30.9,,2.8,,,,209.0,,,11.4,,,,845.0,,,0.24561403508771928,,,
2007,2006-07,PHI,4.0,Andre Miller,PG,30.0,57.0,,False,37.6,,3.5,,,,198.0,,,11.6,,,,661.0,,,0.3017241379310345,,,
2007,2006-07,PHI,5.0,Allen Iverson,PG,31.0,15.0,,False,42.7,,11.6,,,,174.0,,,24.4,,,,366.0,,,0.4754098360655738,,,
2007,2006-07,PHO,1.0,Amar'e Stoudemire,C,24.0,82.0,10.0,True,32.8,34.3,7.1,9.1,2.0,0.28169014084507044,585.0,91.0,-494.0,12.9,17.4,4.499999999999998,0.3488372093023254,1055.0,174.0,-881.0,0.5503875968992248,0.5229885057471264,-0.027399091152098376,-0.06714706845725499
