season,season_label,team,team_fta_rank,player,pos,age,reg_games,po_games,made_playoffs,reg_mp_per_g,po_mp_per_g,reg_fta_per_g,po_fta_per_g,fta_per_g_change,fta_per_g_pct_change,reg_fta_total,po_fta_total,fta_total_change,reg_fga_per_g,po_fga_per_g,fga_per_g_change,fga_per_g_pct_change,reg_fga_total,po_fga_total,fga_total_change,reg_fta_rate,po_fta_rate,fta_rate_change,fta_change_minus_fga_change
2009,2008-09,ATL,1.0,Joe Johnson,SG,27.0,79.0,11.0,True,39.5,39.0,4.6,4.1,-0.5,-0.10869565217391305,362.0,45.0,-317.0,18.0,15.3,-2.6999999999999993,-0.14999999999999997,1420.0,168.0,-1252.0,0.25555555555555554,0.2679738562091503,0.012418300653594783,0.04130434782608691
2009,2008-09,ATL,2.0,Josh Smith,PF,23.0,69.0,11.0,True,35.1,37.3,5.2,6.5,1.2999999999999998,0.24999999999999994,359.0,71.0,-288.0,12.3,14.5,2.1999999999999993,0.1788617886178861,849.0,159.0,-690.0,0.4227642276422764,0.4482758620689655,0.025511634426689134,0.07113821138211385
2009,2008-09,ATL,3.0,Marvin Williams,SF,22.0,61.0,6.0,True,34.3,16.2,4.5,2.2,-2.3,-0.5111111111111111,273.0,13.0,-260.0,10.2,4.8,-5.3999999999999995,-0.5294117647058824,622.0,29.0,-593.0,0.44117647058823534,0.45833333333333337,0.017156862745098034,0.018300653594771288
2009,2008-09,ATL,4.0,Ronald Murray,SG,29.0,80.0,11.0,True,24.7,31.0,2.9,3.4,0.5,0.1724137931034483,233.0,37.0,-196.0,9.9,11.2,1.299999999999999,0.1313131313131312,795.0,123.0,-672.0,0.29292929292929293,0.3035714285714286,0.010642135642135675,0.0411006617903171
2009,2008-09,ATL,5.0,Zaza Pachulia,C,24.0,77.0,11.0,True,19.1,23.6,3.0,3.8,0.7999999999999998,0.2666666666666666,230.0,42.0,-188.0,4.2,4.8,0.5999999999999996,0.14285714285714277,320.0,53.0,-267.0,0.7142857142857143,0.7916666666666666,0.07738095238095233,0.12380952380952384
2009,2008-09,BOS,1.0,Paul Pierce,SF,31.0,81.0,14.0,True,37.5,39.7,6.8,7.2,0.40000000000000036,0.05882352941176476,553.0,101.0,-452.0,14.6,15.8,1.200000000000001,0.08219178082191789,1181.0,221.0,-960.0,0.4657534246575342,0.45569620253164556,-0.010057222125888665,-0.023368251410153126
2009,2008-09,BOS,2.0,Rajon Rondo,PG,22.0,80.0,14.0,True,33.0,41.2,3.4,4.8,1.4,0.4117647058823529,268.0,67.0,-201.0,9.5,15.9,6.4,0.6736842105263158,759.0,223.0,-536.0,0.35789473684210527,0.3018867924528302,-0.05600794438927509,-0.26191950464396285
2009,2008-09,BOS,3.0,Leon Powe,PF,25.0,70.0,2.0,True,17.5,12.0,3.8,3.0,-0.7999999999999998,-0.21052631578947364,267.0,6.0,-261.0,4.8,3.5,-1.2999999999999998,-0.2708333333333333,338.0,7.0,-331.0,0.7916666666666666,0.8571428571428571,0.06547619047619047,0.06030701754385967
2009,2008-09,BOS,4.0,Ray Allen,SG,33.0,79.0,14.0,True,36.4,40.4,3.2,4.1,0.8999999999999995,0.28124999999999983,249.0,58.0,-191.0,13.2,14.7,1.5,0.11363636363636365,1040.0,206.0,-834.0,0.24242424242424246,0.2789115646258503,0.03648732220160786,0.1676136363636362
2009,2008-09,BOS,5.0,Glen Davis,C,23.0,76.0,14.0,True,21.5,36.4,2.3,4.9,2.6000000000000005,1.130434782608696,178.0,69.0,-109.0,5.9,12.5,6.6,1.11864406779661,450.0,175.0,-275.0,0.38983050847457623,0.392,0.0021694915254237834,0.011790714812085934
