season,season_label,team,team_fta_rank,player,pos,age,reg_games,po_games,made_playoffs,reg_mp_per_g,po_mp_per_g,reg_fta_per_g,po_fta_per_g,fta_per_g_change,fta_per_g_pct_change,reg_fta_total,po_fta_total,fta_total_change,reg_fga_per_g,po_fga_per_g,fga_per_g_change,fga_per_g_pct_change,reg_fga_total,po_fga_total,fga_total_change,reg_fta_rate,po_fta_rate,fta_rate_change,fta_change_minus_fga_change
2001,2000-01,ATL,1.0,Jason Terry,SG,23.0,82.0,,False,37.7,,4.4,,,,358.0,,,16.7,,,,1367.0,,,0.2634730538922156,,,
2001,2000-01,ATL,2.0,Alan Henderson,PF,28.0,73.0,,False,24.8,,3.7,,,,271.0,,,9.2,,,,671.0,,,0.4021739130434783,,,
2001,2000-01,ATL,3.0,Lorenzen Wright,C,25.0,71.0,,False,28.0,,3.0,,,,216.0,,,11.4,,,,811.0,,,0.2631578947368421,,,
2001,2000-01,ATL,4.0,Dikembe Mutombo,C,34.0,49.0,,False,35.0,,3.1,,,,154.0,,,7.2,,,,354.0,,,0.4305555555555556,,,
2001,2000-01,ATL,5.0,Nazr Mohammed,C,23.0,28.0,,False,25.6,,3.5,,,,98.0,,,10.0,,,,281.0,,,0.35,,,
2001,2000-01,BOS,1.0,Paul Pierce,SF,23.0,82.0,,False,38.0,,9.0,,,,738.0,,,18.5,,,,1513.0,,,0.4864864864864865,,,
2001,2000-01,BOS,2.0,Antoine Walker,PF,24.0,81.0,,False,41.9,,4.3,,,,348.0,,,21.2,,,,1720.0,,,0.2028301886792453,,,
2001,2000-01,BOS,3.0,Eric Williams,SF,28.0,81.0,,False,21.5,,2.9,,,,231.0,,,5.5,,,,448.0,,,0.5272727272727272,,,
2001,2000-01,BOS,4.0,Bryant Stith,SG,30.0,78.0,,False,32.1,,2.7,,,,207.0,,,7.8,,,,611.0,,,0.3461538461538462,,,
2001,2000-01,BOS,5.0,Vitaly Potapenko,C,25.0,82.0,,False,23.2,,1.9,,,,158.0,,,6.4,,,,521.0,,,0.29687499999999994,,,
2001,2000-01,CHH,1.0,Elden Campbell,PF,32.0,78.0,10.0,True,30.0,28.7,5.2,4.9,-0.2999999999999998,-0.057692307692307654,406.0,49.0,-357.0,10.7,10.6,-0.09999999999999964,-0.009345794392523333,834.0,106.0,-728.0,0.485981308411215,0.4622641509433963,-0.023717157467818717,-0.04834651329978432
2001,2000-01,CHH,2.0,Jamal Mashburn,SF,28.0,76.0,10.0,True,39.3,41.9,4.8,8.8,4.000000000000001,0.8333333333333336,364.0,88.0,-276.0,18.3,20.8,2.5,0.13661202185792348,1388.0,208.0,-1180.0,0.2622950819672131,0.4230769230769231,0.16078184110971,0.69672131147541
2001,2000-01,CHH,3.0,David Wesley,SG,30.0,82.0,10.0,True,37.9,39.4,4.1,4.1,0.0,0.0,339.0,41.0,-298.0,15.1,13.4,-1.6999999999999993,-0.11258278145695359,1239.0,134.0,-1105.0,0.271523178807947,0.3059701492537313,0.034446970445784264,0.11258278145695359
2001,2000-01,CHH,4.0,Baron Davis,PG,21.0,82.0,10.0,True,38.9,39.7,4.1,5.6,1.5,0.3658536585365854,337.0,56.0,-281.0,11.7,12.3,0.6000000000000014,0.051282051282051405,957.0,123.0,-834.0,0.3504273504273504,0.4552845528455284,0.10485720241817797,0.31457160725453404
2001,2000-01,CHH,5.0,P.J. Brown,C,31.0,80.0,10.0,True,35.1,38.5,2.6,2.9,0.2999999999999998,0.11538461538461531,209.0,29.0,-180.0,7.0,6.7,-0.2999999999999998,-0.04285714285714283,561.0,67.0,-494.0,0.37142857142857144,0.43283582089552236,0.06140724946695092,0.15824175824175812
2001,2000-01,CHI,1.0,Elton Brand,PF,21.0,74.0,,False,39.3,,6.4,,,,472.0,,,16.4,,,,1215.0,,,0.39024390243902446,,,
2001,2000-01,CHI,2.0,Metta World Peace,SF,21.0,76.0,,False,31.1,,3.7,,,,280.0,,,10.7,,,,815.0,,,0.3457943925233645,,,
2001,2000-01,CHI,3.0,Ron Mercer,SG,24.0,61.0,,False,41.6,,3.7,,,,228.0,,,18.4,,,,1121.0,,,0.20108695652173916,,,
2001,2000-01,CHI,4.0,Brad Miller,C,24.0,57.0,,False,25.2,,4.0,,,,226.0,,,6.8,,,,386.0,,,0.5882352941176471,,,
2001,2000-01,CHI,5.0,Marcus Fizer,PF,22.0,72.0,,False,21.9,,2.2,,,,161.0,,,9.0,,,,646.0,,,0.24444444444444446,,,
2001,2000-01,CLE,1.0,Andre Miller,PG,24.0,82.0,,False,34.7,,5.5,,,,450.0,,,12.2,,,,999.0,,,0.45081967213114754,,,
2001,2000-01,CLE,2.0,Clarence Weatherspoon,PF,30.0,82.0,,False,33.8,,3.5,,,,291.0,,,8.4,,,,692.0,,,0.41666666666666663,,,
2001,2000-01,CLE,3.0,Chris Gatling,PF,33.0,74.0,,False,22.6,,3.1,,,,228.0,,,9.9,,,,733.0,,,0.31313131313131315,,,
2001,2000-01,CLE,4.0,Lamond Murray,SF,27.0,78.0,,False,28.5,,2.7,,,,211.0,,,11.9,,,,925.0,,,0.226890756302521,,,
2001,2000-01,CLE,5.0,Matt Harpring,SG,24.0,56.0,,False,28.8,,2.9,,,,165.0,,,9.4,,,,524.0,,,0.30851063829787234,,,
2001,2000-01,DAL,1.0,Dirk Nowitzki,PF,22.0,82.0,10.0,True,38.1,39.9,6.6,9.4,2.8000000000000007,0.42424242424242437,538.0,94.0,-444.0,15.2,16.3,1.1000000000000014,0.07236842105263168,1247.0,163.0,-1084.0,0.4342105263157895,0.5766871165644172,0.1424765902486277,0.3518740031897927
2001,2000-01,DAL,2.0,Michael Finley,SF,27.0,82.0,10.0,True,42.0,43.4,4.0,4.4,0.40000000000000036,0.10000000000000009,325.0,44.0,-281.0,18.9,20.0,1.1000000000000014,0.05820105820105828,1552.0,200.0,-1352.0,0.21164021164021166,0.22000000000000003,0.008359788359788373,0.04179894179894181
2001,2000-01,DAL,3.0,Steve Nash,PG,26.0,70.0,10.0,True,34.1,37.0,3.7,3.4,-0.30000000000000027,-0.08108108108108115,258.0,34.0,-224.0,11.3,10.8,-0.5,-0.04424778761061947,792.0,108.0,-684.0,0.3274336283185841,0.31481481481481477,-0.01261881350376931,-0.03683329347046169
2001,2000-01,DAL,4.0,Shawn Bradley,C,28.0,82.0,10.0,True,24.4,25.6,2.2,1.3,-0.9000000000000001,-0.4090909090909091,178.0,13.0,-165.0,5.5,5.1,-0.40000000000000036,-0.0727272727272728,447.0,51.0,-396.0,0.4,0.25490196078431376,-0.14509803921568626,-0.3363636363636363
2001,2000-01,DAL,5.0,Juwan Howard,PF,27.0,27.0,10.0,True,36.8,39.1,4.7,4.5,-0.20000000000000018,-0.042553191489361736,127.0,45.0,-82.0,14.5,13.6,-0.9000000000000004,-0.062068965517241406,391.0,136.0,-255.0,0.3241379310344828,0.33088235294117646,0.006744421906693665,0.01951577402787967
2001,2000-01,DEN,1.0,Antonio McDyess,PF,26.0,70.0,,False,36.5,,6.2,,,,434.0,,,16.6,,,,1165.0,,,0.37349397590361444,,,
2001,2000-01,DEN,2.0,Raef LaFrentz,C,24.0,78.0,,False,31.5,,3.4,,,,262.0,,,10.4,,,,812.0,,,0.3269230769230769,,,
2001,2000-01,DEN,3.0,Nick Van Exel,PG,29.0,71.0,,False,37.9,,3.5,,,,249.0,,,15.7,,,,1112.0,,,0.2229299363057325,,,
2001,2000-01,DEN,4.0,Voshon Lenard,SG,27.0,80.0,,False,29.1,,2.4,,,,192.0,,,10.6,,,,846.0,,,0.22641509433962265,,,
2001,2000-01,DEN,5.0,George McCloud,SF,33.0,76.0,,False,26.4,,2.4,,,,181.0,,,8.6,,,,655.0,,,0.27906976744186046,,,
2001,2000-01,DET,1.0,Jerry Stackhouse,SG,26.0,80.0,,False,40.2,,10.1,,,,810.0,,,24.1,,,,1927.0,,,0.41908713692946054,,,
2001,2000-01,DET,2.0,Joe Smith,PF,25.0,69.0,,False,28.1,,4.2,,,,287.0,,,11.1,,,,765.0,,,0.3783783783783784,,,
2001,2000-01,DET,3.0,Ben Wallace,C,26.0,80.0,,False,34.5,,3.0,,,,238.0,,,5.5,,,,439.0,,,0.5454545454545454,,,
2001,2000-01,DET,4.0,Mateen Cleaves,PG,23.0,78.0,,False,16.3,,1.8,,,,137.0,,,5.1,,,,400.0,,,0.35294117647058826,,,
2001,2000-01,DET,5.0,Chucky Atkins,PG,26.0,81.0,,False,29.2,,1.6,,,,130.0,,,11.8,,,,952.0,,,0.13559322033898305,,,
2001,2000-01,GSW,1.0,Antawn Jamison,SF,24.0,82.0,,False,41.4,,6.5,,,,534.0,,,22.1,,,,1812.0,,,0.2941176470588235,,,
2001,2000-01,GSW,2.0,Larry Hughes,SG,22.0,50.0,,False,36.9,,5.0,,,,252.0,,,16.1,,,,805.0,,,0.3105590062111801,,,
2001,2000-01,GSW,3.0,Marc Jackson,C,26.0,48.0,,False,29.4,,4.0,,,,192.0,,,10.6,,,,508.0,,,0.37735849056603776,,,
2001,2000-01,GSW,4.0,Bob Sura,SG,27.0,53.0,,False,31.8,,3.6,,,,189.0,,,9.8,,,,518.0,,,0.36734693877551017,,,
2001,2000-01,GSW,5.0,Chris Porter,SF,22.0,51.0,,False,22.5,,2.8,,,,141.0,,,8.7,,,,445.0,,,0.3218390804597701,,,
2001,2000-01,HOU,1.0,Cuttino Mobley,SG,25.0,79.0,,False,38.0,,6.0,,,,474.0,,,15.4,,,,1214.0,,,0.38961038961038963,,,
2001,2000-01,HOU,2.0,Steve Francis,PG,23.0,80.0,,False,39.9,,5.5,,,,438.0,,,15.2,,,,1219.0,,,0.3618421052631579,,,
2001,2000-01,HOU,3.0,Hakeem Olajuwon,C,38.0,58.0,,False,26.6,,3.4,,,,198.0,,,9.8,,,,568.0,,,0.346938775510204,,,
2001,2000-01,HOU,4.0,Moochie Norris,PG,27.0,82.0,,False,20.2,,2.4,,,,194.0,,,5.0,,,,413.0,,,0.48,,,
2001,2000-01,HOU,5.0,Shandon Anderson,SG,27.0,82.0,,False,29.2,,2.3,,,,188.0,,,7.2,,,,590.0,,,0.3194444444444444,,,
2001,2000-01,IND,1.0,Jermaine O'Neal,C,22.0,81.0,4.0,True,32.6,39.3,4.8,2.5,-2.3,-0.47916666666666663,388.0,10.0,-378.0,10.7,9.8,-0.8999999999999986,-0.08411214953271015,868.0,39.0,-829.0,0.4485981308411215,0.25510204081632654,-0.19349609002479495,-0.39505451713395645
2001,2000-01,IND,2.0,Reggie Miller,SG,35.0,81.0,4.0,True,39.3,44.3,4.3,7.5,3.2,0.744186046511628,348.0,30.0,-318.0,14.5,22.5,8.0,0.5517241379310345,1176.0,90.0,-1086.0,0.296551724137931,0.3333333333333333,0.0367816091954023,0.19246190858059353
2001,2000-01,IND,3.0,Jalen Rose,SF,28.0,72.0,4.0,True,40.9,41.0,4.8,1.8,-3.0,-0.625,344.0,7.0,-337.0,17.3,19.8,2.5,0.1445086705202312,1242.0,79.0,-1163.0,0.2774566473988439,0.09090909090909091,-0.186547556489753,-0.7695086705202312
2001,2000-01,IND,4.0,Austin Croshere,PF,25.0,81.0,4.0,True,23.1,32.3,2.9,3.8,0.8999999999999999,0.31034482758620685,231.0,15.0,-216.0,8.7,8.8,0.10000000000000142,0.011494252873563383,701.0,35.0,-666.0,0.33333333333333337,0.43181818181818177,0.0984848484848484,0.2988505747126435
2001,2000-01,IND,5.0,Travis Best,PG,28.0,77.0,4.0,True,31.9,40.8,2.9,1.0,-1.9,-0.6551724137931034,226.0,4.0,-222.0,10.2,9.8,-0.3999999999999986,-0.039215686274509665,788.0,39.0,-749.0,0.28431372549019607,0.1020408163265306,-0.18227290916366545,-0.6159567275185938
2001,2000-01,LAC,1.0,Lamar Odom,PF,21.0,76.0,,False,37.3,,5.1,,,,386.0,,,13.8,,,,1046.0,,,0.3695652173913043,,,
2001,2000-01,LAC,2.0,Corey Maggette,SF,21.0,69.0,,False,19.7,,4.2,,,,288.0,,,7.1,,,,487.0,,,0.591549295774648,,,
2001,2000-01,LAC,3.0,Darius Miles,SF,19.0,81.0,,False,26.3,,2.9,,,,238.0,,,7.8,,,,630.0,,,0.3717948717948718,,,
2001,2000-01,LAC,4.0,Eric Piatkowski,SG,30.0,81.0,,False,26.5,,2.2,,,,181.0,,,8.3,,,,672.0,,,0.26506024096385544,,,
2001,2000-01,LAC,5.0,Keyon Dooling,PG,20.0,76.0,,False,16.3,,2.4,,,,179.0,,,4.8,,,,362.0,,,0.5,,,
2001,2000-01,LAL,1.0,Shaquille O'Neal,C,28.0,74.0,16.0,True,39.5,42.3,13.1,12.5,-0.5999999999999996,-0.045801526717557224,972.0,200.0,-772.0,19.2,21.5,2.3000000000000007,0.11979166666666671,1422.0,344.0,-1078.0,0.6822916666666666,0.5813953488372093,-0.1008963178294573,-0.16559319338422393
2001,2000-01,LAL,2.0,Kobe Bryant,SG,22.0,68.0,16.0,True,40.9,43.4,8.2,9.4,1.200000000000001,0.14634146341463428,557.0,151.0,-406.0,22.2,22.4,0.1999999999999993,0.009009009009008978,1510.0,358.0,-1152.0,0.36936936936936937,0.4196428571428572,0.050273487773487835,0.1373324544056253
2001,2000-01,LAL,3.0,Horace Grant,PF,35.0,77.0,16.0,True,31.0,26.4,2.2,1.9,-0.30000000000000027,-0.13636363636363646,169.0,30.0,-139.0,7.4,6.0,-1.4000000000000004,-0.18918918918918923,569.0,96.0,-473.0,0.2972972972972973,0.31666666666666665,0.019369369369369338,0.05282555282555276
