season,season_label,team,players_tracked,avg_reg_fta_per_g,avg_po_fta_per_g,avg_fta_per_g_change,avg_fta_per_g_pct_change,sum_reg_fta_total,sum_po_fta_total,avg_reg_fga_per_g,avg_po_fga_per_g,avg_fga_per_g_pct_change,sum_reg_fga_total,sum_po_fga_total,avg_fta_rate_change,avg_fta_change_minus_fga_change
2008,2007-08,ATL,5,4.34,4.34,4.4408920985006264e-17,0.016033649841745802,1744.0,152.0,11.9,10.719999999999999,-0.08519768904032589,4789.0,375.0,0.031362808221151194,0.10123133888207167
2008,2007-08,BOS,5,3.94,4.0200000000000005,0.07999999999999999,0.01247406884228949,1434.0,510.0,10.08,10.08,-0.05319633344419352,3691.0,1298.0,0.055241833610417325,0.06567040228648302
2008,2007-08,CLE,3,5.133333333333334,6.033333333333334,0.9,0.10952567748684251,1156.0,226.0,13.566666666666665,12.1,-0.16653684304772134,3052.0,449.0,0.11680778259353891,0.27606252053456387
2008,2007-08,DAL,4,4.35,5.85,1.5000000000000002,0.3890730000920556,1348.0,117.0,13.0,12.95,0.019819086136531973,4062.0,259.0,0.12854423710075086,0.36925391395552365
2008,2007-08,DEN,5,5.14,4.4799999999999995,-0.6599999999999999,-0.14609319660866055,2014.0,89.0,12.86,13.38,0.0022761939271586764,5030.0,267.0,-0.05968673156244313,-0.1483693905358192
2008,2007-08,DET,5,3.5200000000000005,3.9,0.38000000000000006,0.11057956277644818,1325.0,320.0,9.82,10.22,-0.003778093766737531,3675.0,845.0,0.015979534762366875,0.11435765654318578
2008,2007-08,HOU,3,3.4,5.3,1.9000000000000001,0.4379467186484731,730.0,93.0,13.5,15.833333333333334,0.18437546193643758,2901.0,261.0,0.06998152819110362,0.25357125671203545
2008,2007-08,LAL,5,4.68,4.92,0.23999999999999985,0.04804722315844662,1591.0,515.0,11.56,10.8,-0.15608372940262516,3992.0,1129.0,0.07128061445960719,0.20413095256107178
2008,2007-08,NOH,5,3.22,3.0599999999999996,-0.16000000000000028,-0.11387732816304252,1263.0,183.0,12.22,11.84,-0.07602157364559267,4743.0,709.0,-0.0432707531069316,-0.03785575451744986
2008,2007-08,ORL,5,4.76,4.4,-0.36000000000000004,0.035184992123065494,1892.0,220.0,11.08,11.940000000000001,0.08012287258522865,4354.0,597.0,-0.06940711993541228,-0.04493788046216316
2008,2007-08,PHI,5,4.0600000000000005,4.62,0.56,0.1405236471719556,1649.0,138.0,10.3,9.620000000000001,-0.04468388191792446,4192.0,289.0,0.10450872874742531,0.18520752908988006
2008,2007-08,PHO,5,4.56,4.74,0.18000000000000024,-0.062286817840356834,1505.0,118.0,11.620000000000001,11.7,-0.01343089430894306,4135.0,285.0,0.007435981816469606,-0.04885592353141379
2008,2007-08,SAS,5,3.8,3.46,-0.34000000000000014,-0.2994915254237288,1412.0,294.0,11.32,11.44,-0.10294664240177458,4249.0,968.0,-0.09399978225866537,-0.19654488302195425
2008,2007-08,TOR,5,3.2800000000000002,3.3600000000000003,0.07999999999999989,0.07863292404066023,1134.0,84.0,10.540000000000001,10.88,0.011931590640950666,3737.0,272.0,-0.012398111232865449,0.06670133339970959
2008,2007-08,UTA,5,4.0200000000000005,3.78,-0.24000000000000005,-0.07227274243030546,1548.0,226.0,11.440000000000001,12.26,0.08606258366800537,4433.0,734.0,-0.06361626538371766,-0.15833532609831086
2008,2007-08,WAS,5,3.84,3.9799999999999995,0.14000000000000004,0.059692390337551623,1410.0,119.0,11.5,10.6,-0.0730425923143763,4186.0,318.0,0.04896202001232754,0.13273498265192796
