season,season_label,team,players_tracked,avg_reg_fta_per_g,avg_po_fta_per_g,avg_fta_per_g_change,avg_fta_per_g_pct_change,sum_reg_fta_total,sum_po_fta_total,avg_reg_fga_per_g,avg_po_fga_per_g,avg_fga_per_g_pct_change,sum_reg_fga_total,sum_po_fga_total,avg_fta_rate_change,avg_fta_change_minus_fga_change
2019,2018-19,BOS,5,2.84,3.5,0.6599999999999999,0.23602464187171832,1035.0,159.0,12.48,11.719999999999999,-0.08121853688856717,4548.0,527.0,0.07819508989698828,0.3172431787602855
2019,2018-19,BRK,5,3.5799999999999996,3.46,-0.1200000000000001,0.03960423805585096,1264.0,80.0,10.98,11.059999999999999,-0.019374579673079817,3975.0,268.0,0.020321356579901483,0.058978817728930766
2019,2018-19,DEN,5,3.18,3.8200000000000003,0.64,0.174989898989899,1166.0,267.0,11.36,12.48,0.03852269740122655,4123.0,874.0,0.04775698750174821,0.13646720158867248
2019,2018-19,DET,5,3.6799999999999997,2.32,-1.3599999999999999,-0.4650143930493481,1418.0,37.0,10.82,12.16,0.12273454038354095,4220.0,198.0,-0.16335186477888283,-0.5877489334328891
2019,2018-19,GSW,5,3.7600000000000002,4.6,0.8400000000000001,0.17187728937728936,1200.0,365.0,14.36,13.6,-0.067456837562527,4843.0,1180.0,0.06917539737573256,0.23933412693981637
2019,2018-19,HOU,5,4.779999999999999,3.94,-0.8399999999999999,-0.15191475191475193,1557.0,212.0,14.1,12.16,-0.20218536674755438,4522.0,657.0,0.024066011892287926,0.05027061483280244
2019,2018-19,IND,5,3.04,3.22,0.18,0.07459523949226465,1147.0,64.0,10.26,11.040000000000001,0.0741502961648153,3850.0,220.0,0.012819492522957165,0.0004449433274493431
2019,2018-19,LAC,4,4.975,4.975,-1.1102230246251565e-16,0.04945512820512819,1500.0,120.0,11.925,14.075,0.17072058184807734,3626.0,338.0,-0.04952759544454362,-0.12126545364294915
2019,2018-19,MIL,5,3.9799999999999995,4.319999999999999,0.33999999999999986,0.03917182662538697,1465.0,311.0,13.2,12.620000000000001,-0.047342317666799055,4900.0,859.0,0.029917847032420487,0.08651414429218604
2019,2018-19,OKC,5,4.5200000000000005,4.5600000000000005,0.040000000000000216,-0.03178143024639127,1731.0,114.0,15.12,13.959999999999999,-0.1089977707895616,5823.0,349.0,0.01530869788631974,0.07721634054317036
2019,2018-19,ORL,5,2.5,2.96,0.45999999999999996,0.2138125763125763,1003.0,74.0,12.919999999999998,11.36,-0.10323952213896795,5173.0,284.0,0.07079964477721587,0.31705209845154425
2019,2018-19,PHI,5,5.54,4.279999999999999,-1.2600000000000002,-0.2638863886388639,1724.0,248.0,14.559999999999999,12.6,-0.13076707987026212,4332.0,741.0,-0.04439244723636861,-0.13311930876860176
2019,2018-19,POR,4,3.2,3.625,0.4249999999999997,0.1252273478835978,1004.0,231.0,12.375,13.6,0.05388245635066281,3769.0,870.0,0.019014015731468964,0.07134489153293501
2019,2018-19,SAS,5,3.2600000000000002,3.6,0.34,0.1575488967516831,1247.0,126.0,12.2,12.08,-0.015379004909102646,4611.0,423.0,0.029586822700469983,0.17292790166078578
2019,2018-19,TOR,5,3.6199999999999997,3.8200000000000003,0.20000000000000012,-0.03589407791779916,1214.0,457.0,12.66,12.620000000000001,-0.02558411524877193,4290.0,1515.0,0.002563835645819573,-0.010309962669027234
2019,2018-19,UTA,5,4.08,4.56,0.4799999999999998,0.19520098039215683,1571.0,114.0,11.5,11.679999999999998,-0.020913076664356427,4388.0,292.0,0.06711258043754789,0.21611405705651326
