season,season_label,team,players_tracked,avg_reg_fta_per_g,avg_po_fta_per_g,avg_fta_per_g_change,avg_fta_per_g_pct_change,sum_reg_fta_total,sum_po_fta_total,avg_reg_fga_per_g,avg_po_fga_per_g,avg_fga_per_g_pct_change,sum_reg_fga_total,sum_po_fga_total,avg_fta_rate_change,avg_fta_change_minus_fga_change
2005,2004-05,BOS,5,3.8,3.1399999999999997,-0.66,-0.37917003467391064,1547.0,108.0,9.6,8.42,-0.10139641369618176,3893.0,284.0,-0.09424858212291096,-0.27777362097772884
2005,2004-05,CHI,4,3.25,5.125,1.875,0.556938431938432,1044.0,123.0,10.025,11.725,0.22482476012660782,3198.0,281.0,0.12431901550009754,0.3321136718118241
2005,2004-05,DAL,5,4.720000000000001,4.66,-0.05999999999999996,0.06305427175786273,1639.0,303.0,11.24,12.52,0.10289075065728973,4010.0,814.0,-0.050230422744153236,-0.039836478899427
2005,2004-05,DEN,5,4.66,4.76,0.1,0.07385165806218434,1698.0,119.0,11.459999999999999,11.84,0.015102397714167704,4242.0,296.0,0.08014197469330062,0.05874926034801664
2005,2004-05,DET,5,4.06,3.9,-0.15999999999999986,-0.05711688311688308,1584.0,484.0,12.120000000000001,12.86,0.05586751646661077,4749.0,1605.0,-0.030247361701041503,-0.11298439958349385
2005,2004-05,HOU,4,4.55,4.7,0.15000000000000002,-0.023423696299661786,1385.0,131.0,11.125,11.15,-0.12077005525887644,3356.0,312.0,0.13022468039071333,0.09734635895921465
2005,2004-05,IND,5,4.74,3.3600000000000003,-1.3800000000000001,-0.30478493056733674,1351.0,214.0,12.32,9.22,-0.33155672822671933,3536.0,596.0,0.22347321077550486,0.02677179765938261
2005,2004-05,MEM,5,3.6799999999999997,2.02,-1.6600000000000001,-0.4328891901305695,1200.0,32.0,9.120000000000001,9.2,-0.04356037561731585,3096.0,168.0,-0.11302290226410325,-0.38932881451325363
2005,2004-05,MIA,5,5.4799999999999995,5.08,-0.4000000000000002,-0.028306878306878336,2077.0,354.0,11.02,11.459999999999999,0.046671310842692326,4219.0,811.0,-0.03610741160982278,-0.07497818914957066
2005,2004-05,NJN,5,4.779999999999999,5.5200000000000005,0.7400000000000001,0.15484056338456975,1313.0,110.0,13.0,13.919999999999998,0.09521942780856196,3679.0,278.0,0.040631133655787195,0.05962113557600779
2005,2004-05,PHI,4,4.875,3.35,-1.525,-0.14608569724848797,1493.0,67.0,11.625,11.8,0.04839781807217357,3572.0,236.0,-0.05988154030049777,-0.19448351532066155
2005,2004-05,PHO,5,4.2,5.0,0.7999999999999997,0.20071511147278404,1672.0,353.0,14.319999999999999,15.179999999999998,0.07691993837248012,5706.0,1055.0,0.02677470451481188,0.12379517310030393
2005,2004-05,SAC,4,4.425,3.5,-0.9249999999999999,-0.23184995151906915,1111.0,70.0,14.225000000000001,14.25,-0.019407514994554863,3525.0,285.0,-0.06935220485439547,-0.2124424365245143
2005,2004-05,SAS,5,4.1,4.4399999999999995,0.34,-0.11632207116256113,1485.0,505.0,10.42,10.620000000000001,-0.08534823778683065,3808.0,1202.0,0.0020513381411226606,-0.03097383337573048
2005,2004-05,SEA,5,4.16,4.34,0.18000000000000008,0.027801182557280146,1507.0,219.0,10.16,9.32,-0.1280169221860989,3769.0,473.0,-0.047311725404941926,0.15581810474337904
2005,2004-05,WAS,5,5.16,5.28,0.12000000000000006,-0.025312944523470826,1823.0,264.0,13.24,13.16,-0.0037044014530708603,4659.0,658.0,-0.003742417636791934,-0.021608543070399965
