season,season_label,team,players_tracked,avg_reg_fta_per_g,avg_po_fta_per_g,avg_fta_per_g_change,avg_fta_per_g_pct_change,sum_reg_fta_total,sum_po_fta_total,avg_reg_fga_per_g,avg_po_fga_per_g,avg_fga_per_g_pct_change,sum_reg_fga_total,sum_po_fga_total,avg_fta_rate_change,avg_fta_change_minus_fga_change
2013,2012-13,ATL,5,2.88,4.4799999999999995,1.6,0.5697577276524645,1040.0,134.0,10.98,11.42,0.048326565582821,4015.0,343.0,0.15134371764778193,0.5214311620696435
2013,2012-13,BOS,5,3.08,3.88,0.8,0.29068017637677085,1170.0,117.0,10.440000000000001,11.14,0.044314819084907045,3985.0,334.0,0.07505475973207267,0.24636535729186382
2013,2012-13,BRK,5,3.6399999999999997,4.12,0.4800000000000001,0.08754880206104616,1389.0,144.0,9.459999999999999,10.78,0.1409081753593949,3613.0,377.0,-0.02267661753612745,-0.05335937329834874
2013,2012-13,CHI,5,3.12,3.4199999999999995,0.29999999999999993,0.1712804739120528,1185.0,190.0,11.18,12.78,0.18553704558937484,4296.0,649.0,-0.010904944088015006,-0.014256571677321994
2013,2012-13,DEN,4,3.4,4.05,0.6500000000000001,0.19240216008341865,1063.0,94.0,10.925,12.15,0.07836221249623938,3422.0,285.0,0.03863253153714042,0.11403994758717928
2013,2012-13,GSW,5,3.2,3.08,-0.11999999999999993,0.04686855029191752,1272.0,179.0,11.7,11.940000000000001,0.10256985858912024,4635.0,684.0,-0.016423775413167984,-0.055701308297202726
2013,2012-13,HOU,5,4.22,4.8,0.58,0.16106295149638802,1651.0,141.0,10.360000000000001,9.8,-0.1497058277309364,4061.0,280.0,0.2602165573545264,0.31076877922732443
2013,2012-13,IND,5,3.4200000000000004,4.7,1.2800000000000002,0.4208027296399391,1326.0,445.0,11.22,10.98,-0.05464883739399928,4322.0,1030.0,0.10875366875708299,0.47545156703393837
2013,2012-13,LAC,5,3.6,3.16,-0.43999999999999984,-0.1368575003521681,1380.0,95.0,10.5,9.0,-0.17908082538129025,4000.0,270.0,0.0056840757806509105,0.04222332502912217
2013,2012-13,LAL,4,4.3,3.5,-0.8,-0.2842931604373252,1204.0,55.0,10.275,9.65,-0.07709605833485544,2791.0,145.0,-0.058112812004888145,-0.20719710210246972
2013,2012-13,MEM,4,3.45,5.6,2.15,0.6279532967032967,1085.0,335.0,11.075,12.675,0.14029258356993807,3471.0,761.0,0.13254572170647916,0.4876607131333587
2013,2012-13,MIA,5,4.16,3.6799999999999997,-0.4800000000000001,-0.003232175639728796,1532.0,422.0,12.2,11.8,-0.023834808419754373,4534.0,1342.0,-0.01602406587982529,0.02060263278002559
2013,2012-13,MIL,5,2.7800000000000002,2.82,0.039999999999999994,0.04183552347504427,1076.0,56.0,12.18,11.080000000000002,-0.07384446264814795,4715.0,221.0,0.03529398123728386,0.11567998612319222
2013,2012-13,NYK,5,4.36,3.1,-1.2599999999999998,-0.28625730994152043,1339.0,174.0,13.219999999999999,12.34,-0.15740893313951043,4287.0,700.0,-0.11340152061049143,-0.12884837680201
2013,2012-13,OKC,5,4.58,4.88,0.2999999999999997,0.06643817204301075,1840.0,205.0,11.98,14.24,0.19008252970310863,4820.0,598.0,-0.03389005610715515,-0.12364435766009789
2013,2012-13,SAS,5,3.6799999999999997,3.56,-0.12000000000000006,-0.03963217083873723,1247.0,372.0,10.86,11.26,-0.00257619730636498,3599.0,1174.0,-0.022886405620018,-0.03705597353237224
