season,season_label,team,team_fta_rank,player,pos,age,reg_games,po_games,made_playoffs,reg_mp_per_g,po_mp_per_g,reg_fta_per_g,po_fta_per_g,fta_per_g_change,fta_per_g_pct_change,reg_fta_total,po_fta_total,fta_total_change,reg_fga_per_g,po_fga_per_g,fga_per_g_change,fga_per_g_pct_change,reg_fga_total,po_fga_total,fga_total_change,reg_fta_rate,po_fta_rate,fta_rate_change,fta_change_minus_fga_change
2015,2014-15,ATL,1.0,Paul Millsap,PF,29.0,73.0,16.0,True,32.7,35.4,4.6,4.9,0.3000000000000007,0.06521739130434799,337.0,78.0,-259.0,12.7,13.1,0.40000000000000036,0.03149606299212601,930.0,209.0,-721.0,0.3622047244094488,0.37404580152671757,0.011841077117268783,0.03372132831222198
2015,2014-15,ATL,2.0,Jeff Teague,PG,26.0,73.0,16.0,True,30.5,33.1,4.4,3.8,-0.6000000000000005,-0.13636363636363646,319.0,60.0,-259.0,12.2,14.9,2.700000000000001,0.22131147540983617,887.0,239.0,-648.0,0.3606557377049181,0.25503355704697983,-0.10562218065793827,-0.35767511177347266
2015,2014-15,ATL,3.0,DeMarre Carroll,SF,28.0,70.0,16.0,True,31.3,34.9,2.6,2.6,0.0,0.0,181.0,41.0,-140.0,9.3,11.1,1.799999999999999,0.19354838709677408,653.0,177.0,-476.0,0.27956989247311825,0.23423423423423426,-0.045335658238884,-0.19354838709677408
2015,2014-15,ATL,4.0,Dennis Schr̦der,PG,21.0,77.0,16.0,True,19.7,18.1,2.3,1.8,-0.4999999999999998,-0.217391304347826,179.0,28.0,-151.0,8.6,9.1,0.5,0.05813953488372093,665.0,145.0,-520.0,0.26744186046511625,0.19780219780219782,-0.06963966266291843,-0.2755308392315469
2015,2014-15,ATL,5.0,Al Horford,C,28.0,76.0,16.0,True,30.5,32.6,1.9,1.3,-0.5999999999999999,-0.31578947368421045,141.0,20.0,-121.0,12.7,13.2,0.5,0.03937007874015748,965.0,211.0,-754.0,0.14960629921259844,0.0984848484848485,-0.05112145072774994,-0.3551595524243679
2015,2014-15,BOS,1.0,Brandon Bass,PF,29.0,82.0,4.0,True,23.5,21.5,2.6,2.5,-0.10000000000000009,-0.03846153846153849,214.0,10.0,-204.0,8.3,5.0,-3.3000000000000007,-0.3975903614457832,683.0,20.0,-663.0,0.3132530120481928,0.5,0.18674698795180722,0.3591288229842447
2015,2014-15,BOS,2.0,Tyler Zeller,C,25.0,82.0,4.0,True,21.1,22.5,2.3,1.3,-0.9999999999999998,-0.4347826086956521,186.0,5.0,-181.0,7.5,7.3,-0.20000000000000018,-0.02666666666666669,619.0,29.0,-590.0,0.30666666666666664,0.17808219178082194,-0.1285844748858447,-0.40811594202898543
2015,2014-15,BOS,3.0,Jeff Green,SF,28.0,33.0,,False,33.1,,4.4,,,,144.0,,,14.4,,,,475.0,,,0.3055555555555556,,,
2015,2014-15,BOS,4.0,Evan Turner,SG,26.0,82.0,4.0,True,27.6,29.5,1.7,2.3,0.5999999999999999,0.35294117647058815,141.0,9.0,-132.0,9.1,11.0,1.9000000000000004,0.20879120879120883,746.0,44.0,-702.0,0.18681318681318682,0.20909090909090908,0.02227772227772226,0.14414996767937932
2015,2014-15,BOS,5.0,Isaiah Thomas,PG,25.0,21.0,4.0,True,26.0,29.8,6.5,8.0,1.5,0.23076923076923078,137.0,32.0,-105.0,13.6,13.5,-0.09999999999999964,-0.007352941176470562,285.0,54.0,-231.0,0.47794117647058826,0.5925925925925926,0.1146514161220043,0.23812217194570134
