season,season_label,team,team_fta_rank,player,pos,age,reg_games,po_games,made_playoffs,reg_mp_per_g,po_mp_per_g,reg_fta_per_g,po_fta_per_g,fta_per_g_change,fta_per_g_pct_change,reg_fta_total,po_fta_total,fta_total_change,reg_fga_per_g,po_fga_per_g,fga_per_g_change,fga_per_g_pct_change,reg_fga_total,po_fga_total,fga_total_change,reg_fta_rate,po_fta_rate,fta_rate_change,fta_change_minus_fga_change
2003,2002-03,ATL,1.0,Shareef Abdur-Rahim,PF,26.0,81.0,,False,38.1,,6.7,,,,541.0,,,14.6,,,,1183.0,,,0.4589041095890411,,,
2003,2002-03,ATL,2.0,Glenn Robinson,SF,30.0,69.0,,False,37.6,,4.4,,,,306.0,,,18.1,,,,1248.0,,,0.2430939226519337,,,
2003,2002-03,ATL,3.0,Jason Terry,PG,25.0,81.0,,False,38.0,,3.6,,,,292.0,,,14.1,,,,1141.0,,,0.25531914893617025,,,
2003,2002-03,ATL,4.0,Theo Ratliff,C,29.0,81.0,,False,31.1,,2.6,,,,214.0,,,7.3,,,,595.0,,,0.35616438356164387,,,
2003,2002-03,ATL,5.0,Dion Glover,SG,24.0,76.0,,False,24.9,,2.1,,,,162.0,,,8.5,,,,648.0,,,0.24705882352941178,,,
2003,2002-03,BOS,1.0,Paul Pierce,SG,25.0,79.0,10.0,True,39.2,44.5,9.5,11.7,2.1999999999999993,0.23157894736842097,753.0,117.0,-636.0,20.2,19.3,-0.8999999999999986,-0.04455445544554448,1592.0,193.0,-1399.0,0.4702970297029703,0.6062176165803108,0.1359205868773405,0.2761334028139655
2003,2002-03,BOS,2.0,Antoine Walker,PF,26.0,78.0,10.0,True,41.5,44.0,3.7,2.2,-1.5,-0.4054054054054054,286.0,22.0,-264.0,19.9,17.6,-2.299999999999997,-0.11557788944723604,1554.0,176.0,-1378.0,0.18592964824120606,0.125,-0.06092964824120606,-0.28982751595816936
2003,2002-03,BOS,3.0,Eric Williams,SF,30.0,82.0,10.0,True,28.7,31.0,3.3,3.4,0.10000000000000009,0.03030303030303033,268.0,34.0,-234.0,7.0,8.8,1.8000000000000007,0.25714285714285723,575.0,88.0,-487.0,0.4714285714285714,0.3863636363636363,-0.08506493506493512,-0.2268398268398269
2003,2002-03,BOS,4.0,Tony Battie,C,26.0,67.0,10.0,True,25.1,21.3,1.8,0.8,-1.0,-0.5555555555555556,118.0,8.0,-110.0,5.5,5.5,0.0,0.0,369.0,55.0,-314.0,0.32727272727272727,0.14545454545454548,-0.1818181818181818,-0.5555555555555556
2003,2002-03,BOS,5.0,J.R. Bremer,PG,22.0,64.0,10.0,True,23.5,14.7,1.7,0.8,-0.8999999999999999,-0.5294117647058824,111.0,8.0,-103.0,7.3,5.6,-1.7000000000000002,-0.23287671232876717,464.0,56.0,-408.0,0.2328767123287671,0.14285714285714288,-0.09001956947162423,-0.2965350523771152
2003,2002-03,CHI,1.0,Jalen Rose,SF,30.0,82.0,,False,40.9,,5.7,,,,467.0,,,19.3,,,,1583.0,,,0.29533678756476683,,,
2003,2002-03,CHI,2.0,Tyson Chandler,C,20.0,75.0,,False,24.4,,3.9,,,,291.0,,,6.5,,,,484.0,,,0.6,,,
2003,2002-03,CHI,3.0,Eddy Curry,C,20.0,81.0,,False,19.4,,3.5,,,,287.0,,,7.1,,,,573.0,,,0.49295774647887325,,,
2003,2002-03,CHI,4.0,Donyell Marshall,PF,29.0,78.0,,False,30.5,,2.8,,,,221.0,,,11.8,,,,918.0,,,0.23728813559322032,,,
2003,2002-03,CHI,5.0,Jay Williams,PG,21.0,75.0,,False,26.1,,2.1,,,,161.0,,,9.1,,,,685.0,,,0.23076923076923078,,,
2003,2002-03,CLE,1.0,Zydrunas Ilgauskas,C,27.0,81.0,,False,30.0,,6.3,,,,512.0,,,13.9,,,,1122.0,,,0.4532374100719424,,,
2003,2002-03,CLE,2.0,Ricky Davis,SG,23.0,79.0,,False,39.6,,5.9,,,,465.0,,,18.6,,,,1470.0,,,0.3172043010752688,,,
2003,2002-03,CLE,3.0,Carlos Boozer,PF,21.0,81.0,,False,25.3,,2.4,,,,192.0,,,7.6,,,,618.0,,,0.3157894736842105,,,
2003,2002-03,CLE,4.0,Dajuan Wagner,SG,19.0,47.0,,False,29.5,,3.4,,,,160.0,,,12.9,,,,605.0,,,0.2635658914728682,,,
2003,2002-03,CLE,5.0,Darius Miles,SF,21.0,67.0,,False,30.0,,2.3,,,,155.0,,,9.6,,,,642.0,,,0.23958333333333331,,,
2003,2002-03,DAL,1.0,Dirk Nowitzki,PF,24.0,80.0,17.0,True,39.0,42.5,6.9,6.6,-0.3000000000000007,-0.04347826086956532,548.0,113.0,-435.0,18.6,18.4,-0.20000000000000284,-0.010752688172043163,1489.0,313.0,-1176.0,0.3709677419354839,0.358695652173913,-0.012272089761570848,-0.03272557269752216
2003,2002-03,DAL,2.0,Steve Nash,PG,28.0,82.0,20.0,True,33.1,36.5,4.1,3.2,-0.8999999999999995,-0.2195121951219511,339.0,63.0,-276.0,13.6,12.9,-0.6999999999999993,-0.05147058823529407,1114.0,257.0,-857.0,0.3014705882352941,0.24806201550387597,-0.053408572731418136,-0.16804160688665704
2003,2002-03,DAL,3.0,Michael Finley,SF,29.0,69.0,20.0,True,38.3,41.1,3.3,3.3,0.0,0.0,230.0,66.0,-164.0,17.3,15.1,-2.200000000000001,-0.12716763005780352,1193.0,301.0,-892.0,0.1907514450867052,0.2185430463576159,0.02779160127091071,0.12716763005780352
2003,2002-03,DAL,4.0,Shawn Bradley,C,30.0,81.0,17.0,True,21.4,14.5,2.2,0.7,-1.5000000000000002,-0.6818181818181819,175.0,12.0,-163.0,4.6,2.9,-1.6999999999999997,-0.3695652173913043,375.0,50.0,-325.0,0.47826086956521746,0.24137931034482757,-0.2368815592203899,-0.31225296442687756
2003,2002-03,DAL,5.0,Nick Van Exel,SG,31.0,73.0,20.0,True,27.8,33.6,2.0,3.2,1.2000000000000002,0.6000000000000001,144.0,64.0,-80.0,11.4,16.3,4.9,0.4298245614035088,831.0,326.0,-505.0,0.17543859649122806,0.19631901840490798,0.02088042191367992,0.1701754385964913
2003,2002-03,DEN,1.0,Juwan Howard,PF,29.0,77.0,,False,35.5,,4.6,,,,351.0,,,16.4,,,,1261.0,,,0.2804878048780488,,,
2003,2002-03,DEN,2.0,Nen̻,C,20.0,80.0,,False,28.2,,4.3,,,,341.0,,,7.7,,,,619.0,,,0.5584415584415584,,,
2003,2002-03,DEN,3.0,Donnell Harvey,SF,22.0,77.0,,False,20.9,,2.3,,,,176.0,,,7.2,,,,551.0,,,0.3194444444444444,,,
2003,2002-03,DEN,4.0,Chris Andersen,C,24.0,59.0,,False,15.4,,2.4,,,,140.0,,,4.8,,,,285.0,,,0.5,,,
2003,2002-03,DEN,5.0,Rodney White,SG,22.0,72.0,,False,21.7,,1.7,,,,125.0,,,8.9,,,,638.0,,,0.19101123595505617,,,
2003,2002-03,DET,1.0,Richard Hamilton,SG,24.0,82.0,17.0,True,32.2,38.8,6.4,6.9,0.5,0.078125,528.0,117.0,-411.0,15.7,17.8,2.1000000000000014,0.1337579617834396,1286.0,303.0,-983.0,0.40764331210191085,0.38764044943820225,-0.020002862663708598,-0.0556329617834396
2003,2002-03,DET,2.0,Chauncey Billups,PG,26.0,74.0,14.0,True,31.4,34.6,4.9,6.4,1.5,0.3061224489795918,362.0,90.0,-272.0,11.8,13.6,1.799999999999999,0.15254237288135583,870.0,190.0,-680.0,0.4152542372881356,0.4705882352941177,0.0553339980059821,0.15358007609823596
2003,2002-03,DET,3.0,Corliss Williamson,SF,29.0,82.0,15.0,True,25.1,15.5,3.7,3.9,0.19999999999999973,0.05405405405405398,300.0,58.0,-242.0,10.1,6.0,-4.1,-0.4059405940594059,826.0,90.0,-736.0,0.3663366336633664,0.65,0.28366336633663364,0.4599946481134599
2003,2002-03,DET,4.0,Clifford Robinson,PF,36.0,81.0,17.0,True,34.9,30.9,2.9,2.2,-0.6999999999999997,-0.2413793103448275,238.0,37.0,-201.0,11.5,9.4,-2.0999999999999996,-0.18260869565217389,935.0,159.0,-776.0,0.25217391304347825,0.23404255319148937,-0.018131359851988882,-0.05877061469265363
2003,2002-03,DET,5.0,Ben Wallace,C,28.0,73.0,17.0,True,39.4,42.5,2.6,5.9,3.3000000000000003,1.2692307692307694,189.0,101.0,-88.0,6.0,6.4,0.40000000000000036,0.06666666666666672,437.0,109.0,-328.0,0.43333333333333335,0.921875,0.48854166666666665,1.2025641025641027
2003,2002-03,GSW,1.0,Antawn Jamison,SF,26.0,82.0,,False,39.3,,5.8,,,,475.0,,,17.9,,,,1471.0,,,0.3240223463687151,,,
2003,2002-03,GSW,2.0,Gilbert Arenas,PG,21.0,82.0,,False,35.0,,5.7,,,,468.0,,,14.4,,,,1180.0,,,0.3958333333333333,,,
2003,2002-03,GSW,3.0,Troy Murphy,PF,22.0,79.0,,False,31.8,,3.7,,,,290.0,,,9.5,,,,749.0,,,0.38947368421052636,,,
2003,2002-03,GSW,4.0,Jason Richardson,SG,22.0,82.0,,False,32.9,,3.3,,,,271.0,,,14.2,,,,1161.0,,,0.2323943661971831,,,
2003,2002-03,GSW,5.0,Erick Dampier,C,27.0,82.0,,False,24.1,,2.7,,,,222.0,,,6.4,,,,522.0,,,0.421875,,,
2003,2002-03,HOU,1.0,Steve Francis,PG,25.0,81.0,,False,41.0,,7.3,,,,595.0,,,16.2,,,,1312.0,,,0.4506172839506173,,,
2003,2002-03,HOU,2.0,Yao Ming,C,22.0,82.0,,False,29.0,,4.5,,,,371.0,,,9.8,,,,805.0,,,0.4591836734693877,,,
2003,2002-03,HOU,3.0,Cuttino Mobley,SG,27.0,73.0,,False,41.7,,3.9,,,,282.0,,,14.6,,,,1067.0,,,0.2671232876712329,,,
2003,2002-03,HOU,4.0,James Posey,SF,26.0,58.0,,False,28.4,,2.5,,,,144.0,,,7.4,,,,428.0,,,0.33783783783783783,,,
2003,2002-03,HOU,5.0,Maurice Taylor,PF,26.0,67.0,,False,20.6,,2.1,,,,138.0,,,8.0,,,,535.0,,,0.2625,,,
2003,2002-03,IND,1.0,Jermaine O'Neal,PF,24.0,77.0,6.0,True,37.2,45.3,6.6,10.8,4.200000000000001,0.6363636363636366,510.0,65.0,-445.0,16.4,15.3,-1.0999999999999979,-0.0670731707317072,1260.0,92.0,-1168.0,0.4024390243902439,0.7058823529411765,0.3034433285509326,0.7034368070953437
2003,2002-03,IND,2.0,Metta World Peace,SF,23.0,69.0,6.0,True,33.6,42.0,5.4,6.7,1.2999999999999998,0.2407407407407407,371.0,40.0,-331.0,12.3,15.0,2.6999999999999993,0.21951219512195114,846.0,90.0,-756.0,0.43902439024390244,0.44666666666666666,0.007642276422764216,0.021228545618789563
2003,2002-03,IND,3.0,Brad Miller,C,26.0,73.0,6.0,True,31.1,22.5,4.9,3.7,-1.2000000000000002,-0.2448979591836735,357.0,22.0,-335.0,9.1,6.7,-2.3999999999999995,-0.2637362637362637,667.0,40.0,-627.0,0.5384615384615385,0.5522388059701493,0.013777267508610747,0.018838304552590196
2003,2002-03,IND,4.0,Al Harrington,SF,22.0,82.0,6.0,True,30.1,17.2,3.3,1.0,-2.3,-0.6969696969696969,274.0,6.0,-268.0,10.9,5.5,-5.4,-0.4954128440366973,896.0,33.0,-863.0,0.3027522935779816,0.18181818181818182,-0.12093411175979979,-0.20155685293299963
2003,2002-03,IND,5.0,Reggie Miller,SG,37.0,70.0,6.0,True,30.2,29.3,3.3,3.8,0.5,0.15151515151515152,230.0,23.0,-207.0,9.1,8.8,-0.29999999999999893,-0.03296703296703285,637.0,53.0,-584.0,0.3626373626373626,0.43181818181818177,0.06918081918081914,0.18448218448218437
2003,2002-03,LAC,1.0,Corey Maggette,SG,23.0,64.0,,False,31.3,,6.3,,,,405.0,,,12.1,,,,773.0,,,0.5206611570247934,,,
2003,2002-03,LAC,2.0,Andre Miller,PG,26.0,80.0,,False,36.4,,4.9,,,,391.0,,,11.6,,,,928.0,,,0.42241379310344834,,,
2003,2002-03,LAC,3.0,Elton Brand,PF,23.0,62.0,,False,39.6,,5.7,,,,356.0,,,14.5,,,,899.0,,,0.3931034482758621,,,
2003,2002-03,LAC,4.0,Lamar Odom,SF,23.0,49.0,,False,34.3,,3.6,,,,175.0,,,12.5,,,,611.0,,,0.28800000000000003,,,
