season,season_label,team,players_tracked,avg_reg_fta_per_g,avg_po_fta_per_g,avg_fta_per_g_change,avg_fta_per_g_pct_change,sum_reg_fta_total,sum_po_fta_total,avg_reg_fga_per_g,avg_po_fga_per_g,avg_fga_per_g_pct_change,sum_reg_fga_total,sum_po_fga_total,avg_fta_rate_change,avg_fta_change_minus_fga_change
2025,2024-25,BOS,5,3.8600000000000003,4.18,0.31999999999999995,0.05469104440359489,1219.0,209.0,13.62,12.559999999999999,-0.12958644618930495,4396.0,625.0,0.05879267540622326,0.18427749059289983
2025,2024-25,CLE,5,3.66,4.779999999999999,1.1200000000000003,0.2537098560354375,1347.0,193.0,12.74,12.66,-0.015456100962765774,4658.0,503.0,0.07571068376281984,0.2691659569982033
2025,2024-25,DEN,5,3.6800000000000006,3.5,-0.18000000000000008,-0.11582082082082083,1338.0,242.0,14.26,13.280000000000001,-0.07563078075230242,5185.0,919.0,-0.008861072319341976,-0.040190040068518396
2025,2024-25,DET,5,3.0,4.24,1.24,0.42304221083551197,1065.0,127.0,11.08,11.76,0.06037379287379289,3948.0,353.0,0.13848252893424648,0.362668417961719
2025,2024-25,GSW,4,4.8,3.9499999999999997,-0.8500000000000001,-0.23949864089398976,912.0,152.0,12.175,12.675,0.07686912118730305,2669.0,483.0,-0.10925012600277313,-0.31636776208129275
2025,2024-25,HOU,5,3.56,3.8,0.24000000000000005,0.07568332162711802,1274.0,134.0,13.040000000000001,12.26,-0.06205255981166169,4602.0,429.0,0.035339461921264435,0.1377358814387797
2025,2024-25,IND,5,3.38,3.8,0.4200000000000001,0.10783100957014002,1236.0,431.0,12.080000000000002,10.879999999999999,-0.0912765785437673,4391.0,1246.0,0.10068456620397152,0.19910758811390733
2025,2024-25,LAC,4,4.5,4.025,-0.475,0.0033831465338314826,1200.0,113.0,15.2,14.1,-0.0697523199524759,3805.0,395.0,-0.009285870398038326,0.07313546648630737
2025,2024-25,LAL,4,5.125,4.8,-0.3250000000000003,-0.16709375039319554,1059.0,96.0,15.525,16.1,0.050952502703672714,3442.0,322.0,-0.05132089965115493,-0.21804625309686826
2025,2024-25,MEM,4,4.2250000000000005,4.325,0.09999999999999976,0.24905348383257858,1086.0,65.0,14.125,15.625,0.2198573162090564,3714.0,232.0,-0.0131725469144797,0.029196167623522187
2025,2024-25,MIA,3,3.5333333333333337,2.0,-1.5333333333333334,-0.47330447330447334,797.0,23.0,13.066666666666668,11.433333333333332,-0.22826335675497686,2953.0,135.0,-0.05475154879051788,-0.24504111654949648
2025,2024-25,MIL,5,5.08,3.94,-1.1400000000000001,-0.33422809781246643,1435.0,94.0,13.319999999999999,9.959999999999999,-0.2512065639073871,3723.0,231.0,-0.03929842724425038,-0.08302153390507935
2025,2024-25,MIN,5,3.6799999999999997,3.56,-0.12000000000000002,-0.008543680630146822,1375.0,267.0,12.559999999999999,11.82,-0.08208103694631552,4818.0,885.0,0.025845242694273705,0.07353735631616871
2025,2024-25,NYK,5,3.96,4.2,0.23999999999999994,0.02465775628099389,1406.0,379.0,14.74,14.780000000000001,-0.0174419958675631,5395.0,1332.0,0.03135918211013393,0.04209975214855701
2025,2024-25,OKC,5,4.12,4.26,0.1399999999999999,-0.06875566294170946,1308.0,489.0,13.48,12.379999999999999,-0.12811460494757115,4373.0,1419.0,0.012705845052367626,0.05935894200586169
2025,2024-25,ORL,5,4.12,3.6,-0.5200000000000002,-0.24291575091575096,1201.0,90.0,11.82,12.7,-0.09031755305897285,3522.0,317.0,-0.12152006656787787,-0.15259819785677808
