season,season_label,team,team_fta_rank,player,pos,age,reg_games,po_games,made_playoffs,reg_mp_per_g,po_mp_per_g,reg_fta_per_g,po_fta_per_g,fta_per_g_change,fta_per_g_pct_change,reg_fta_total,po_fta_total,fta_total_change,reg_fga_per_g,po_fga_per_g,fga_per_g_change,fga_per_g_pct_change,reg_fga_total,po_fga_total,fga_total_change,reg_fta_rate,po_fta_rate,fta_rate_change,fta_change_minus_fga_change
2008,2007-08,ATL,1.0,Josh Smith,PF,22.0,81.0,7.0,True,35.5,33.9,5.8,6.3,0.5,0.08620689655172414,469.0,44.0,-425.0,14.0,12.6,-1.4000000000000004,-0.10000000000000002,1133.0,88.0,-1045.0,0.41428571428571426,0.5,0.08571428571428574,0.18620689655172418
2008,2007-08,ATL,2.0,Marvin Williams,SF,21.0,80.0,7.0,True,34.6,28.4,5.1,5.1,0.0,0.0,409.0,36.0,-373.0,11.5,8.3,-3.1999999999999993,-0.27826086956521734,918.0,58.0,-860.0,0.4434782608695652,0.6144578313253011,0.17097957045573586,0.27826086956521734
2008,2007-08,ATL,3.0,Joe Johnson,SG,26.0,82.0,7.0,True,40.8,39.3,4.6,4.7,0.10000000000000053,0.021739130434782726,379.0,33.0,-346.0,18.3,16.4,-1.9000000000000021,-0.10382513661202197,1497.0,115.0,-1382.0,0.2513661202185792,0.28658536585365857,0.03521924563507939,0.1255642670468047
2008,2007-08,ATL,4.0,Josh Childress,SF,24.0,76.0,7.0,True,29.9,29.3,3.6,1.7,-1.9000000000000001,-0.5277777777777778,275.0,12.0,-263.0,7.5,6.0,-1.5,-0.2,573.0,42.0,-531.0,0.48000000000000004,0.2833333333333333,-0.1966666666666667,-0.3277777777777778
2008,2007-08,ATL,5.0,Al Horford,C,21.0,81.0,7.0,True,31.4,39.6,2.6,3.9,1.2999999999999998,0.4999999999999999,212.0,27.0,-185.0,8.2,10.3,2.1000000000000014,0.25609756097560993,668.0,72.0,-596.0,0.3170731707317074,0.37864077669902907,0.06156760596732169,0.24390243902438996
2008,2007-08,BOS,1.0,Paul Pierce,SF,30.0,80.0,26.0,True,35.9,38.1,6.1,6.8,0.7000000000000002,0.11475409836065577,485.0,177.0,-308.0,13.7,14.2,0.5,0.03649635036496351,1098.0,370.0,-728.0,0.44525547445255476,0.47887323943661975,0.03361776498406499,0.07825774799569227
2008,2007-08,BOS,2.0,Kevin Garnett,PF,31.0,71.0,26.0,True,32.8,38.0,4.7,4.5,-0.20000000000000018,-0.042553191489361736,336.0,116.0,-220.0,13.9,16.8,2.9000000000000004,0.20863309352517986,990.0,438.0,-552.0,0.3381294964028777,0.26785714285714285,-0.07027235354573486,-0.2511862850145416
2008,2007-08,BOS,3.0,Ray Allen,SG,32.0,73.0,26.0,True,35.9,38.0,3.2,3.5,0.2999999999999998,0.09374999999999994,237.0,92.0,-145.0,13.5,12.0,-1.5,-0.1111111111111111,986.0,311.0,-675.0,0.23703703703703705,0.2916666666666667,0.05462962962962964,0.20486111111111105
2008,2007-08,BOS,4.0,Leon Powe,C,24.0,56.0,23.0,True,14.4,11.7,3.4,2.9,-0.5,-0.14705882352941177,193.0,66.0,-127.0,4.8,3.2,-1.5999999999999996,-0.33333333333333326,269.0,73.0,-196.0,0.7083333333333334,0.9062499999999999,0.19791666666666652,0.1862745098039215
2008,2007-08,BOS,5.0,Kendrick Perkins,C,23.0,78.0,25.0,True,24.5,25.2,2.3,2.4,0.10000000000000009,0.04347826086956526,183.0,59.0,-124.0,4.5,4.2,-0.2999999999999998,-0.06666666666666662,348.0,106.0,-242.0,0.5111111111111111,0.5714285714285714,0.060317460317460325,0.11014492753623188
