season,season_label,team,team_fta_rank,player,pos,age,reg_games,po_games,made_playoffs,reg_mp_per_g,po_mp_per_g,reg_fta_per_g,po_fta_per_g,fta_per_g_change,fta_per_g_pct_change,reg_fta_total,po_fta_total,fta_total_change,reg_fga_per_g,po_fga_per_g,fga_per_g_change,fga_per_g_pct_change,reg_fga_total,po_fga_total,fga_total_change,reg_fta_rate,po_fta_rate,fta_rate_change,fta_change_minus_fga_change
2010,2009-10,ATL,1.0,Josh Smith,PF,24.0,81.0,11.0,True,35.4,35.6,5.2,4.0,-1.2000000000000002,-0.23076923076923078,422.0,44.0,-378.0,12.3,11.7,-0.6000000000000014,-0.04878048780487816,999.0,129.0,-870.0,0.4227642276422764,0.3418803418803419,-0.0808838857619345,-0.18198874296435263
2010,2009-10,ATL,2.0,Jamal Crawford,SG,29.0,79.0,11.0,True,31.1,31.9,4.0,5.3,1.2999999999999998,0.32499999999999996,315.0,58.0,-257.0,14.0,14.0,0.0,0.0,1105.0,154.0,-951.0,0.2857142857142857,0.37857142857142856,0.09285714285714286,0.32499999999999996
2010,2009-10,ATL,3.0,Al Horford,C,23.0,81.0,11.0,True,35.1,35.3,3.3,2.8,-0.5,-0.15151515151515152,270.0,31.0,-239.0,10.5,11.6,1.0999999999999996,0.10476190476190472,847.0,128.0,-719.0,0.3142857142857143,0.24137931034482757,-0.07290640394088671,-0.2562770562770562
2010,2009-10,ATL,4.0,Joe Johnson,SG,28.0,76.0,11.0,True,38.0,40.0,3.5,3.8,0.2999999999999998,0.08571428571428566,269.0,42.0,-227.0,18.2,18.1,-0.09999999999999787,-0.005494505494505378,1386.0,199.0,-1187.0,0.19230769230769232,0.20994475138121543,0.017637059073523115,0.09120879120879104
2010,2009-10,ATL,5.0,Marvin Williams,SF,23.0,81.0,11.0,True,30.5,31.4,2.7,2.9,0.19999999999999973,0.07407407407407397,215.0,32.0,-183.0,8.2,7.2,-0.9999999999999991,-0.12195121951219502,664.0,79.0,-585.0,0.3292682926829269,0.40277777777777773,0.07350948509485083,0.196025293586269
2010,2009-10,BOS,1.0,Paul Pierce,SF,32.0,71.0,24.0,True,34.0,38.8,6.1,5.9,-0.1999999999999993,-0.03278688524590152,433.0,142.0,-291.0,12.2,14.0,1.8000000000000007,0.14754098360655746,867.0,336.0,-531.0,0.5,0.42142857142857143,-0.07857142857142857,-0.180327868852459
2010,2009-10,BOS,2.0,Rajon Rondo,PG,23.0,81.0,24.0,True,36.6,40.6,3.5,4.8,1.2999999999999998,0.3714285714285714,282.0,114.0,-168.0,11.2,13.6,2.4000000000000004,0.21428571428571433,904.0,326.0,-578.0,0.3125,0.35294117647058826,0.04044117647058826,0.15714285714285706
2010,2009-10,BOS,3.0,Kendrick Perkins,C,25.0,78.0,23.0,True,27.6,25.0,3.6,2.4,-1.2000000000000002,-0.33333333333333337,280.0,55.0,-225.0,6.7,4.2,-2.5,-0.3731343283582089,522.0,96.0,-426.0,0.5373134328358209,0.5714285714285714,0.034115138592750505,0.03980099502487555
2010,2009-10,BOS,4.0,Ray Allen,SG,34.0,80.0,24.0,True,35.2,38.5,3.2,3.3,0.09999999999999964,0.03124999999999989,253.0,80.0,-173.0,12.2,12.7,0.5,0.04098360655737705,973.0,304.0,-669.0,0.26229508196721313,0.25984251968503935,-0.002452562282173776,-0.009733606557377164
2010,2009-10,BOS,5.0,Kevin Garnett,PF,33.0,69.0,23.0,True,29.9,33.3,3.2,2.4,-0.8000000000000003,-0.25000000000000006,221.0,56.0,-165.0,11.2,13.1,1.9000000000000004,0.16964285714285718,772.0,301.0,-471.0,0.28571428571428575,0.183206106870229,-0.10250817884405675,-0.4196428571428572
