season,season_label,team,players_tracked,avg_reg_fta_per_g,avg_po_fta_per_g,avg_fta_per_g_change,avg_fta_per_g_pct_change,sum_reg_fta_total,sum_po_fta_total,avg_reg_fga_per_g,avg_po_fga_per_g,avg_fga_per_g_pct_change,sum_reg_fga_total,sum_po_fga_total,avg_fta_rate_change,avg_fta_change_minus_fga_change
2017,2016-17,ATL,5,3.96,4.74,0.78,0.2351228235371857,1466.0,142.0,11.84,12.66,0.03232185144983423,4432.0,380.0,0.024064001299752676,0.2028009720873515
2017,2016-17,BOS,5,3.66,3.12,-0.5399999999999999,-0.1733823529411765,1375.0,256.0,11.22,10.139999999999999,-0.10761251051211233,4166.0,856.0,-0.016203424161090496,-0.06576984242906414
2017,2016-17,CHI,4,4.175,3.575,-0.6000000000000002,-0.10861755252742586,1189.0,86.0,12.725,12.325,-0.042721392561399445,3607.0,296.0,-0.03508053469880949,-0.06589615996602641
2017,2016-17,CLE,5,4.16,4.64,0.48,0.15593512767425813,1475.0,409.0,12.459999999999999,12.360000000000001,-0.08217620588067015,4411.0,1102.0,0.12216706654203953,0.23811133355492825
2017,2016-17,GSW,5,3.6399999999999997,4.1,0.46000000000000013,0.05039292949531384,1303.0,334.0,13.080000000000002,12.739999999999998,-0.02123444702457289,4802.0,1038.0,0.010187069776496426,0.07162737651988674
2017,2016-17,HOU,5,4.18,4.1,-0.08000000000000007,-0.031609854021583936,1580.0,219.0,11.54,10.48,-0.10486974963233582,4282.0,564.0,0.03445300368357763,0.07325989561075187
2017,2016-17,IND,4,3.875,3.825,-0.04999999999999993,-0.0781001589825119,1220.0,61.0,11.825,12.325,-0.01626392747888071,3683.0,197.0,-0.03218523380110513,-0.0618362315036312
2017,2016-17,LAC,5,4.3,3.9200000000000004,-0.3800000000000001,-0.047959451401311894,1511.0,128.0,11.58,12.8,0.10722141211974741,4093.0,380.0,-0.022788737009408477,-0.15518086352105928
2017,2016-17,MEM,5,3.46,3.1,-0.36,-0.22656609637741712,1254.0,93.0,11.0,11.120000000000001,-0.0028810895935928366,3993.0,334.0,-0.08795703620484972,-0.2236850067838243
2017,2016-17,MIL,4,3.55,3.3,-0.25,-0.2638888888888889,1084.0,77.0,9.625,9.6,-0.10119033031631915,2929.0,222.0,-0.02835045867884469,-0.1626985585725697
2017,2016-17,OKC,5,4.34,3.9200000000000004,-0.4200000000000001,-0.2933658491267187,1675.0,98.0,12.059999999999999,11.92,-0.0225809481539589,4576.0,298.0,-0.09996100091467157,-0.2707849009727598
2017,2016-17,POR,4,3.7,3.475,-0.22500000000000014,-0.07079448689037736,1099.0,55.0,13.4,14.45,0.05071656876855854,4042.0,231.0,-0.03610736438048131,-0.1215110556589359
2017,2016-17,SAS,5,3.5,3.46,-0.039999999999999945,-0.04496073686582918,1237.0,226.0,11.22,12.02,0.15229971624253072,3955.0,789.0,-0.0356147966485787,-0.19726045310835988
2017,2016-17,TOR,5,4.22,3.78,-0.43999999999999984,-0.07341175626082352,1510.0,178.0,12.0,10.68,-0.054084860754276785,4332.0,502.0,0.0022886462414135277,-0.01932689550654674
2017,2016-17,UTA,5,3.9800000000000004,3.96,-0.020000000000000108,-0.03694104290000812,1325.0,196.0,11.1,10.3,-0.10025767324859444,3470.0,516.0,0.028835756918483686,0.06331663034858634
2017,2016-17,WAS,5,3.4799999999999995,3.6799999999999997,0.2000000000000001,0.10419806199991961,1362.0,238.0,13.1,13.66,0.0012407050834139567,5123.0,887.0,0.010654048149118005,0.10295735691650569
