season,season_label,team,team_fta_rank,player,pos,age,reg_games,po_games,made_playoffs,reg_mp_per_g,po_mp_per_g,reg_fta_per_g,po_fta_per_g,fta_per_g_change,fta_per_g_pct_change,reg_fta_total,po_fta_total,fta_total_change,reg_fga_per_g,po_fga_per_g,fga_per_g_change,fga_per_g_pct_change,reg_fga_total,po_fga_total,fga_total_change,reg_fta_rate,po_fta_rate,fta_rate_change,fta_change_minus_fga_change
2021,2020-21,BRK,1.0,James Harden,PG,31.0,36.0,9.0,True,36.6,35.8,7.3,6.9,-0.39999999999999947,-0.05479452054794513,263.0,62.0,-201.0,16.6,12.0,-4.600000000000001,-0.2771084337349398,599.0,108.0,-491.0,0.4397590361445783,0.5750000000000001,0.13524096385542178,0.22231391318699467
2021,2020-21,BRK,2.0,Kevin Durant,PF,32.0,35.0,12.0,True,33.1,40.4,6.8,8.4,1.6000000000000005,0.2352941176470589,238.0,101.0,-137.0,17.2,23.5,6.300000000000001,0.3662790697674419,603.0,282.0,-321.0,0.3953488372093023,0.3574468085106383,-0.03790202869866399,-0.130984952120383
2021,2020-21,BRK,3.0,Kyrie Irving,PG,28.0,54.0,9.0,True,34.9,36.1,4.0,3.1,-0.8999999999999999,-0.22499999999999998,218.0,28.0,-190.0,20.1,18.1,-2.0,-0.09950248756218905,1086.0,163.0,-923.0,0.1990049751243781,0.17127071823204418,-0.027734256892333914,-0.12549751243781093
2021,2020-21,BRK,4.0,Jeff Green,PF,34.0,68.0,6.0,True,27.0,24.7,2.4,1.3,-1.0999999999999999,-0.4583333333333333,161.0,8.0,-153.0,7.8,5.5,-2.3,-0.2948717948717949,530.0,33.0,-497.0,0.3076923076923077,0.23636363636363636,-0.07132867132867135,-0.16346153846153844
2021,2020-21,BRK,5.0,Bruce Brown,PG,24.0,65.0,12.0,True,22.3,23.1,1.8,1.3,-0.5,-0.2777777777777778,117.0,16.0,-101.0,6.5,6.6,0.09999999999999964,0.01538461538461533,423.0,79.0,-344.0,0.27692307692307694,0.196969696969697,-0.07995337995337995,-0.2931623931623931
2021,2020-21,CHI,1.0,Zach LaVine,SG,25.0,58.0,,False,35.1,,5.1,,,,298.0,,,19.4,,,,1123.0,,,0.26288659793814434,,,
2021,2020-21,CHI,2.0,Coby White,PG,20.0,69.0,,False,31.2,,2.1,,,,142.0,,,13.1,,,,902.0,,,0.1603053435114504,,,
2021,2020-21,CHI,3.0,Patrick Williams,PF,19.0,71.0,,False,27.9,,1.8,,,,125.0,,,7.4,,,,528.0,,,0.24324324324324323,,,
2021,2020-21,CHI,4.0,Thaddeus Young,PF,32.0,68.0,,False,24.3,,1.7,,,,113.0,,,9.7,,,,662.0,,,0.1752577319587629,,,
2021,2020-21,CHI,5.0,Wendell Carter Jr.,C,21.0,32.0,,False,24.8,,3.5,,,,111.0,,,7.9,,,,252.0,,,0.4430379746835443,,,
2021,2020-21,CHO,1.0,Terry Rozier,SG,26.0,69.0,,False,34.5,,2.9,,,,202.0,,,16.4,,,,1134.0,,,0.17682926829268295,,,
2021,2020-21,CHO,2.0,Gordon Hayward,SF,30.0,44.0,,False,34.0,,4.2,,,,185.0,,,15.0,,,,658.0,,,0.28,,,
2021,2020-21,CHO,3.0,LaMelo Ball,PG,19.0,51.0,,False,28.8,,3.2,,,,165.0,,,13.2,,,,672.0,,,0.24242424242424246,,,
2021,2020-21,CHO,4.0,Devonte' Graham,PG,25.0,55.0,,False,30.2,,2.9,,,,158.0,,,12.2,,,,669.0,,,0.2377049180327869,,,
2021,2020-21,CHO,5.0,P.J. Washington,PF,22.0,64.0,,False,30.5,,2.3,,,,145.0,,,10.7,,,,686.0,,,0.21495327102803738,,,
2021,2020-21,CLE,1.0,Collin Sexton,SG,22.0,60.0,,False,35.3,,6.4,,,,383.0,,,18.4,,,,1105.0,,,0.3478260869565218,,,
2021,2020-21,CLE,2.0,Jarrett Allen,C,22.0,51.0,,False,30.3,,4.5,,,,229.0,,,8.2,,,,417.0,,,0.5487804878048781,,,
2021,2020-21,CLE,3.0,Isaac Okoro,SG,20.0,67.0,,False,32.4,,2.3,,,,157.0,,,8.3,,,,559.0,,,0.2771084337349397,,,
2021,2020-21,CLE,4.0,Darius Garland,PG,21.0,54.0,,False,33.1,,2.4,,,,132.0,,,14.9,,,,802.0,,,0.1610738255033557,,,
2021,2020-21,CLE,5.0,Andre Drummond,C,27.0,25.0,,False,28.9,,5.2,,,,129.0,,,15.2,,,,380.0,,,0.34210526315789475,,,
2021,2020-21,DAL,1.0,Luka DonÄiÄ,PG,21.0,66.0,7.0,True,34.3,40.1,7.1,7.3,0.20000000000000018,0.028169014084507067,471.0,51.0,-420.0,20.5,28.0,7.5,0.36585365853658536,1351.0,196.0,-1155.0,0.3463414634146341,0.26071428571428573,-0.08562717770034839,-0.3376846444520783
2021,2020-21,DAL,2.0,Tim Hardaway Jr.,SG,28.0,70.0,7.0,True,28.4,37.4,2.5,2.3,-0.20000000000000018,-0.08000000000000007,174.0,16.0,-158.0,13.0,14.4,1.4000000000000004,0.10769230769230773,911.0,101.0,-810.0,0.19230769230769232,0.1597222222222222,-0.03258547008547011,-0.1876923076923078
2021,2020-21,DAL,3.0,Jalen Brunson,PG,24.0,68.0,7.0,True,25.0,16.3,2.2,1.9,-0.30000000000000027,-0.13636363636363646,151.0,13.0,-138.0,9.2,6.3,-2.8999999999999995,-0.3152173913043478,627.0,44.0,-583.0,0.23913043478260873,0.30158730158730157,0.06245686680469284,0.17885375494071132
2021,2020-21,DAL,4.0,Kristaps PorziÅÄ£is,C,25.0,43.0,7.0,True,30.9,33.3,3.2,2.7,-0.5,-0.15625,138.0,19.0,-119.0,15.9,10.3,-5.6,-0.3522012578616352,683.0,72.0,-611.0,0.20125786163522014,0.2621359223300971,0.060878060694876945,0.1959512578616352
2021,2020-21,DAL,5.0,Dwight Powell,C,29.0,58.0,7.0,True,16.7,7.4,2.1,0.9,-1.2000000000000002,-0.5714285714285715,124.0,6.0,-118.0,3.3,1.1,-2.1999999999999997,-0.6666666666666666,194.0,8.0,-186.0,0.6363636363636365,0.8181818181818181,0.18181818181818166,0.09523809523809512
2021,2020-21,DEN,1.0,Nikola JokiÄ,C,25.0,72.0,10.0,True,34.6,34.5,5.5,5.5,0.0,0.0,394.0,55.0,-339.0,18.0,22.8,4.800000000000001,0.2666666666666667,1293.0,228.0,-1065.0,0.3055555555555556,0.2412280701754386,-0.06432748538011698,-0.2666666666666667
2021,2020-21,DEN,2.0,Jamal Murray,PG,23.0,48.0,,False,35.5,,3.2,,,,153.0,,,16.5,,,,792.0,,,0.19393939393939394,,,
2021,2020-21,DEN,3.0,Michael Porter Jr.,SF,22.0,61.0,10.0,True,31.3,33.2,2.2,2.1,-0.10000000000000009,-0.04545454545454549,134.0,21.0,-113.0,13.4,13.5,0.09999999999999964,0.007462686567164152,817.0,135.0,-682.0,0.16417910447761194,0.15555555555555556,-0.008623548922056384,-0.05291723202170964
2021,2020-21,DEN,4.0,Will Barton,SF,30.0,56.0,3.0,True,31.0,27.7,2.2,1.3,-0.9000000000000001,-0.4090909090909091,121.0,4.0,-117.0,10.9,14.3,3.4000000000000004,0.3119266055045872,608.0,43.0,-565.0,0.2018348623853211,0.09090909090909091,-0.1109257714762302,-0.7210175145954962
2021,2020-21,DEN,5.0,Paul Millsap,PF,35.0,56.0,9.0,True,20.8,12.1,1.8,1.4,-0.40000000000000013,-0.2222222222222223,98.0,13.0,-85.0,7.2,5.6,-1.6000000000000005,-0.2222222222222223,401.0,50.0,-351.0,0.25,0.25,0.0,0.0
2021,2020-21,DET,1.0,Jerami Grant,SF,26.0,54.0,,False,33.9,,6.4,,,,343.0,,,17.3,,,,932.0,,,0.3699421965317919,,,
2021,2020-21,DET,2.0,Josh Jackson,SG,23.0,62.0,,False,25.2,,3.5,,,,218.0,,,11.4,,,,707.0,,,0.30701754385964913,,,
2021,2020-21,DET,3.0,Mason Plumlee,C,30.0,56.0,,False,26.8,,3.0,,,,169.0,,,6.8,,,,381.0,,,0.4411764705882353,,,
2021,2020-21,DET,4.0,Saddiq Bey,SF,21.0,70.0,,False,27.3,,2.1,,,,147.0,,,9.9,,,,691.0,,,0.21212121212121213,,,
2021,2020-21,DET,5.0,Isaiah Stewart,C,19.0,68.0,,False,21.4,,1.4,,,,92.0,,,6.0,,,,409.0,,,0.2333333333333333,,,
2021,2020-21,GSW,1.0,Stephen Curry,PG,32.0,63.0,,False,34.2,,6.3,,,,395.0,,,21.7,,,,1365.0,,,0.2903225806451613,,,
2021,2020-21,GSW,2.0,Andrew Wiggins,PF,25.0,71.0,,False,33.3,,3.4,,,,238.0,,,14.9,,,,1058.0,,,0.22818791946308722,,,
2021,2020-21,GSW,3.0,Kelly Oubre Jr.,SF,25.0,55.0,,False,30.7,,3.2,,,,177.0,,,13.2,,,,724.0,,,0.24242424242424246,,,
2021,2020-21,GSW,4.0,Jordan Poole,SG,21.0,51.0,,False,19.4,,2.3,,,,119.0,,,9.3,,,,474.0,,,0.24731182795698922,,,
2021,2020-21,GSW,5.0,Eric Paschall,PF,24.0,40.0,,False,17.4,,2.4,,,,94.0,,,7.5,,,,298.0,,,0.32,,,
2021,2020-21,HOU,1.0,John Wall,PG,30.0,40.0,,False,32.2,,5.3,,,,211.0,,,18.2,,,,726.0,,,0.29120879120879123,,,
2021,2020-21,HOU,2.0,Christian Wood,C,25.0,41.0,,False,32.3,,4.8,,,,198.0,,,15.6,,,,640.0,,,0.3076923076923077,,,
2021,2020-21,HOU,3.0,Jae'Sean Tate,SF,25.0,70.0,,False,29.2,,2.1,,,,147.0,,,8.9,,,,625.0,,,0.23595505617977527,,,
2021,2020-21,HOU,4.0,Kelly Olynyk,PF,29.0,27.0,,False,31.1,,5.0,,,,135.0,,,11.9,,,,321.0,,,0.42016806722689076,,,
2021,2020-21,HOU,5.0,Eric Gordon,SG,32.0,27.0,,False,29.2,,4.2,,,,114.0,,,13.6,,,,367.0,,,0.3088235294117647,,,
2021,2020-21,IND,1.0,Domantas Sabonis,PF,24.0,62.0,,False,36.0,,5.3,,,,328.0,,,14.6,,,,904.0,,,0.363013698630137,,,
2021,2020-21,IND,2.0,Malcolm Brogdon,PG,28.0,56.0,,False,34.5,,3.2,,,,177.0,,,17.5,,,,980.0,,,0.18285714285714286,,,
2021,2020-21,IND,3.0,Caris LeVert,SG,26.0,35.0,,False,32.9,,4.2,,,,146.0,,,17.5,,,,614.0,,,0.24000000000000002,,,
2021,2020-21,IND,4.0,Myles Turner,C,24.0,47.0,,False,31.0,,3.0,,,,142.0,,,9.2,,,,432.0,,,0.32608695652173914,,,
2021,2020-21,IND,5.0,Doug McDermott,PF,29.0,66.0,,False,24.5,,1.5,,,,98.0,,,10.1,,,,665.0,,,0.1485148514851485,,,
2021,2020-21,LAC,1.0,Kawhi Leonard,SF,29.0,52.0,11.0,True,34.1,39.3,5.7,6.8,1.0999999999999996,0.1929824561403508,295.0,75.0,-220.0,17.5,19.4,1.8999999999999986,0.10857142857142849,908.0,213.0,-695.0,0.32571428571428573,0.3505154639175258,0.02480117820324007,0.08441102756892233
2021,2020-21,LAC,2.0,Paul George,SF,30.0,54.0,19.0,True,33.7,40.8,4.2,8.1,3.8999999999999995,0.9285714285714284,228.0,154.0,-74.0,17.6,19.7,2.099999999999998,0.11931818181818168,953.0,374.0,-579.0,0.23863636363636362,0.41116751269035534,0.17253114905399172,0.8092532467532467
2021,2020-21,LAC,3.0,Ivica Zubac,C,23.0,72.0,17.0,True,22.3,17.7,2.4,2.9,0.5,0.20833333333333334,171.0,49.0,-122.0,5.5,3.4,-2.1,-0.38181818181818183,394.0,57.0,-337.0,0.43636363636363634,0.8529411764705882,0.41657754010695186,0.5901515151515152
2021,2020-21,LAC,4.0,Lou Williams,PG,34.0,42.0,,False,21.9,,2.8,,,,119.0,,,10.2,,,,430.0,,,0.27450980392156865,,,
2021,2020-21,LAC,5.0,Terance Mann,SG,24.0,67.0,19.0,True,18.9,19.9,1.4,1.5,0.10000000000000009,0.0714285714285715,94.0,28.0,-66.0,5.2,5.5,0.2999999999999998,0.057692307692307654,350.0,104.0,-246.0,0.2692307692307692,0.2727272727272727,0.003496503496503489,0.01373626373626384
2021,2020-21,LAL,1.0,Montrezl Harrell,C,27.0,69.0,4.0,True,22.9,9.8,3.7,2.3,-1.4000000000000004,-0.37837837837837845,256.0,9.0,-247.0,8.7,3.5,-5.199999999999999,-0.5977011494252873,603.0,14.0,-589.0,0.4252873563218391,0.6571428571428571,0.23185550082101802,0.21932277104690884
2021,2020-21,LAL,2.0,LeBron James,PG,36.0,45.0,6.0,True,33.4,37.3,5.7,3.8,-1.9000000000000004,-0.33333333333333337,255.0,23.0,-232.0,18.3,19.0,0.6999999999999993,0.03825136612021854,823.0,114.0,-709.0,0.3114754098360656,0.19999999999999998,-0.1114754098360656,-0.3715846994535519
2021,2020-21,LAL,3.0,Dennis SchrÃ¶der,SG,27.0,61.0,6.0,True,32.1,32.7,4.0,4.3,0.2999999999999998,0.07499999999999996,243.0,26.0,-217.0,12.5,11.7,-0.8000000000000007,-0.06400000000000006,760.0,70.0,-690.0,0.32,0.36752136752136755,0.04752136752136754,0.139
2021,2020-21,LAL,4.0,Anthony Davis,PF,27.0,36.0,5.0,True,32.3,28.8,5.9,8.4,2.5,0.423728813559322,214.0,42.0,-172.0,17.0,12.4,-4.6,-0.27058823529411763,613.0,62.0,-551.0,0.3470588235294118,0.6774193548387097,0.33036053130929793,0.6943170488534396
2021,2020-21,LAL,5.0,Talen Horton-Tucker,SG,20.0,65.0,4.0,True,20.1,12.0,2.0,1.3,-0.7,-0.35,129.0,5.0,-124.0,7.5,6.0,-1.5,-0.2,489.0,24.0,-465.0,0.26666666666666666,0.21666666666666667,-0.04999999999999999,-0.14999999999999997
2021,2020-21,MEM,1.0,Ja Morant,PG,21.0,63.0,5.0,True,32.6,40.6,5.9,8.0,2.0999999999999996,0.35593220338983045,372.0,40.0,-332.0,15.2,22.6,7.400000000000002,0.4868421052631581,957.0,113.0,-844.0,0.38815789473684215,0.35398230088495575,-0.0341755938518864,-0.13090990187332763
2021,2020-21,MEM,2.0,Jonas ValanÄiÅ«nas,C,28.0,62.0,5.0,True,28.3,33.2,3.3,1.6,-1.6999999999999997,-0.5151515151515151,203.0,8.0,-195.0,12.0,11.6,-0.40000000000000036,-0.03333333333333336,743.0,58.0,-685.0,0.27499999999999997,0.13793103448275862,-0.13706896551724135,-0.48181818181818176
2021,2020-21,MEM,3.0,Dillon Brooks,SF,25.0,67.0,5.0,True,29.8,35.0,2.9,5.2,2.3000000000000003,0.7931034482758622,195.0,26.0,-169.0,15.4,19.4,3.9999999999999982,0.2597402597402596,1031.0,97.0,-934.0,0.1883116883116883,0.2680412371134021,0.07972954880171382,0.5333631885356026
2021,2020-21,MEM,4.0,Kyle Anderson,PF,27.0,69.0,5.0,True,27.3,28.4,2.7,0.8,-1.9000000000000001,-0.7037037037037037,184.0,4.0,-180.0,9.5,8.4,-1.0999999999999996,-0.11578947368421048,658.0,42.0,-616.0,0.28421052631578947,0.09523809523809523,-0.18897243107769424,-0.5879142300194933
2021,2020-21,MEM,5.0,Brandon Clarke,PF,24.0,59.0,2.0,True,24.0,4.5,1.9,0.0,-1.9,-1.0,113.0,0.0,-113.0,8.4,1.0,-7.4,-0.8809523809523809,495.0,2.0,-493.0,0.22619047619047616,0.0,-0.22619047619047616,-0.11904761904761907
2021,2020-21,MIA,1.0,Jimmy Butler,SF,31.0,52.0,4.0,True,33.6,38.5,8.0,5.5,-2.5,-0.3125,416.0,22.0,-394.0,14.2,16.0,1.8000000000000007,0.12676056338028174,736.0,64.0,-672.0,0.5633802816901409,0.34375,-0.21963028169014087,-0.43926056338028174
2021,2020-21,MIA,2.0,Bam Adebayo,C,23.0,64.0,4.0,True,33.5,34.0,5.5,3.3,-2.2,-0.4,354.0,13.0,-341.0,12.5,14.3,1.8000000000000007,0.14400000000000004,800.0,57.0,-743.0,0.44,0.23076923076923075,-0.20923076923076925,-0.544
2021,2020-21,MIA,3.0,Goran DragiÄ,PG,34.0,50.0,4.0,True,26.7,29.3,2.4,3.0,0.6000000000000001,0.25000000000000006,122.0,12.0,-110.0,11.1,13.5,2.4000000000000004,0.21621621621621626,555.0,54.0,-501.0,0.21621621621621623,0.2222222222222222,0.006006006006005982,0.0337837837837838
2021,2020-21,MIA,4.0,Tyler Herro,SG,21.0,54.0,4.0,True,30.3,23.3,2.2,1.8,-0.40000000000000013,-0.18181818181818185,117.0,7.0,-110.0,12.9,9.5,-3.4000000000000004,-0.26356589147286824,699.0,38.0,-661.0,0.17054263565891473,0.18947368421052632,0.018931048551611596,0.08174770965468639
2021,2020-21,MIA,5.0,Precious Achiuwa,PF,21.0,61.0,3.0,True,12.1,4.0,1.8,1.3,-0.5,-0.2777777777777778,110.0,4.0,-106.0,3.7,1.3,-2.4000000000000004,-0.6486486486486487,228.0,4.0,-224.0,0.48648648648648646,1.0,0.5135135135135136,0.3708708708708709
2021,2020-21,MIL,1.0,Giannis Antetokounmpo,PF,26.0,61.0,21.0,True,33.0,38.1,9.5,9.8,0.3000000000000007,0.03157894736842113,581.0,206.0,-375.0,18.0,20.9,2.8999999999999986,0.16111111111111104,1100.0,439.0,-661.0,0.5277777777777778,0.46889952153110054,-0.05887825624667725,-0.12953216374268992
2021,2020-21,MIL,2.0,Khris Middleton,SF,29.0,68.0,23.0,True,33.4,40.1,3.5,4.2,0.7000000000000002,0.20000000000000004,236.0,97.0,-139.0,15.8,19.7,3.8999999999999986,0.24683544303797458,1074.0,452.0,-622.0,0.22151898734177214,0.21319796954314724,-0.008321017798624902,-0.046835443037974545
2021,2020-21,MIL,3.0,Brook Lopez,C,32.0,70.0,23.0,True,27.2,29.0,2.0,1.9,-0.10000000000000009,-0.050000000000000044,142.0,43.0,-99.0,9.1,9.4,0.3000000000000007,0.032967032967033044,640.0,217.0,-423.0,0.21978021978021978,0.20212765957446807,-0.017652560205751705,-0.08296703296703309
2021,2020-21,MIL,4.0,Jrue Holiday,PG,30.0,59.0,23.0,True,32.3,39.7,2.3,2.4,0.10000000000000009,0.04347826086956526,136.0,56.0,-80.0,13.9,16.9,2.9999999999999982,0.21582733812949628,823.0,389.0,-434.0,0.16546762589928055,0.14201183431952663,-0.023455791579753915,-0.17234907725993104
2021,2020-21,MIL,5.0,Bobby Portis,C,25.0,66.0,20.0,True,20.8,18.3,1.1,1.3,0.19999999999999996,0.18181818181818177,73.0,25.0,-48.0,9.1,7.6,-1.5,-0.16483516483516483,598.0,151.0,-447.0,0.1208791208791209,0.17105263157894737,0.05017351069982648,0.3466533466533466
2021,2020-21,MIN,1.0,Karl-Anthony Towns,C,25.0,50.0,,False,33.8,,6.2,,,,311.0,,,17.5,,,,875.0,,,0.3542857142857143,,,
2021,2020-21,MIN,2.0,Anthony Edwards,SG,19.0,72.0,,False,32.1,,3.8,,,,272.0,,,16.8,,,,1211.0,,,0.22619047619047616,,,
2021,2020-21,MIN,3.0,Naz Reid,C,21.0,70.0,,False,19.2,,2.4,,,,166.0,,,8.3,,,,581.0,,,0.2891566265060241,,,
2021,2020-21,MIN,4.0,Ricky Rubio,PG,30.0,68.0,,False,26.1,,2.2,,,,150.0,,,7.3,,,,498.0,,,0.30136986301369867,,,
2021,2020-21,MIN,5.0,D'Angelo Russell,PG,24.0,42.0,,False,28.5,,3.5,,,,149.0,,,15.5,,,,652.0,,,0.22580645161290322,,,
2021,2020-21,NOP,1.0,Zion Williamson,PF,20.0,61.0,,False,33.2,,8.7,,,,529.0,,,17.0,,,,1037.0,,,0.5117647058823529,,,
2021,2020-21,NOP,2.0,Brandon Ingram,SF,23.0,61.0,,False,34.3,,5.2,,,,320.0,,,18.0,,,,1101.0,,,0.2888888888888889,,,
2021,2020-21,NOP,3.0,Eric Bledsoe,SG,31.0,71.0,,False,29.7,,2.7,,,,195.0,,,10.3,,,,730.0,,,0.2621359223300971,,,
2021,2020-21,NOP,4.0,Steven Adams,C,27.0,58.0,,False,27.7,,2.3,,,,135.0,,,5.3,,,,308.0,,,0.43396226415094336,,,
2021,2020-21,NOP,5.0,Jaxson Hayes,C,20.0,60.0,,False,16.1,,2.0,,,,120.0,,,4.7,,,,280.0,,,0.425531914893617,,,
2021,2020-21,NYK,1.0,Julius Randle,PF,26.0,71.0,5.0,True,37.6,36.0,6.0,5.4,-0.5999999999999996,-0.09999999999999994,429.0,27.0,-402.0,18.6,18.8,0.1999999999999993,0.010752688172042972,1321.0,94.0,-1227.0,0.3225806451612903,0.2872340425531915,-0.0353466026080988,-0.11075268817204291
2021,2020-21,NYK,2.0,RJ Barrett,SG,20.0,72.0,5.0,True,34.9,32.4,3.8,3.0,-0.7999999999999998,-0.21052631578947364,276.0,15.0,-261.0,14.7,13.4,-1.299999999999999,-0.0884353741496598,1060.0,67.0,-993.0,0.2585034013605442,0.22388059701492538,-0.034622804345618846,-0.12209094163981385
2021,2020-21,NYK,3.0,Immanuel Quickley,PG,21.0,64.0,5.0,True,19.4,15.4,2.7,1.4,-1.3000000000000003,-0.48148148148148157,174.0,7.0,-167.0,9.1,6.6,-2.5,-0.27472527472527475,580.0,33.0,-547.0,0.29670329670329676,0.21212121212121213,-0.08458208458208463,-0.20675620675620682
2021,2020-21,NYK,4.0,Alec Burks,SG,29.0,49.0,5.0,True,25.6,25.6,2.4,3.8,1.4,0.5833333333333334,118.0,19.0,-99.0,10.2,11.2,1.0,0.09803921568627452,500.0,56.0,-444.0,0.23529411764705882,0.3392857142857143,0.10399159663865548,0.4852941176470589
2021,2020-21,NYK,5.0,Elfrid Payton,PG,26.0,63.0,2.0,True,23.6,6.5,1.7,1.0,-0.7,-0.4117647058823529,107.0,2.0,-105.0,9.9,2.5,-7.4,-0.7474747474747475,622.0,5.0,-617.0,0.1717171717171717,0.4,0.2282828282828283,0.3357100415923946
2021,2020-21,OKC,1.0,Shai Gilgeous-Alexander,SG,22.0,35.0,,False,33.7,,6.5,,,,229.0,,,16.1,,,,565.0,,,0.40372670807453415,,,
2021,2020-21,OKC,2.0,Darius Bazley,PF,20.0,55.0,,False,31.2,,3.2,,,,178.0,,,12.5,,,,690.0,,,0.256,,,
2021,2020-21,OKC,3.0,Luguentz Dort,SG,21.0,52.0,,False,29.7,,3.2,,,,164.0,,,12.3,,,,639.0,,,0.26016260162601623,,,
2021,2020-21,OKC,4.0,ThÃ©o Maledon,PG,19.0,65.0,,False,27.4,,2.1,,,,135.0,,,9.4,,,,614.0,,,0.22340425531914893,,,
2021,2020-21,OKC,5.0,Hamidou Diallo,SG,22.0,32.0,,False,23.8,,4.1,,,,132.0,,,9.3,,,,297.0,,,0.4408602150537634,,,
2021,2020-21,ORL,1.0,Dwayne Bacon,SG,25.0,72.0,,False,25.7,,2.4,,,,176.0,,,10.1,,,,726.0,,,0.2376237623762376,,,
2021,2020-21,ORL,2.0,Terrence Ross,SG,29.0,46.0,,False,29.3,,3.0,,,,138.0,,,13.4,,,,616.0,,,0.22388059701492538,,,
2021,2020-21,ORL,3.0,Cole Anthony,PG,20.0,47.0,,False,27.1,,2.8,,,,131.0,,,11.7,,,,552.0,,,0.23931623931623933,,,
2021,2020-21,ORL,4.0,Evan Fournier,SF,28.0,26.0,,False,30.3,,4.7,,,,123.0,,,14.2,,,,369.0,,,0.33098591549295775,,,
2021,2020-21,ORL,5.0,Nikola VuÄeviÄ,C,30.0,44.0,,False,34.1,,2.5,,,,110.0,,,20.6,,,,908.0,,,0.12135922330097086,,,
2021,2020-21,PHI,1.0,Joel Embiid,C,26.0,51.0,11.0,True,31.1,32.5,10.7,9.9,-0.7999999999999989,-0.07476635514018683,548.0,109.0,-439.0,17.6,17.9,0.29999999999999716,0.01704545454545438,899.0,197.0,-702.0,0.6079545454545454,0.553072625698324,-0.054881919756221365,-0.0918118096856412
2021,2020-21,PHI,2.0,Ben Simmons,PG,24.0,58.0,12.0,True,32.4,33.5,4.9,6.1,1.1999999999999993,0.2448979591836733,287.0,73.0,-214.0,10.1,7.9,-2.1999999999999993,-0.21782178217821777,583.0,95.0,-488.0,0.4851485148514852,0.7721518987341771,0.2870033838826919,0.4627197413618911
