season,season_label,team,team_fta_rank,player,pos,age,reg_games,po_games,made_playoffs,reg_mp_per_g,po_mp_per_g,reg_fta_per_g,po_fta_per_g,fta_per_g_change,fta_per_g_pct_change,reg_fta_total,po_fta_total,fta_total_change,reg_fga_per_g,po_fga_per_g,fga_per_g_change,fga_per_g_pct_change,reg_fga_total,po_fga_total,fga_total_change,reg_fta_rate,po_fta_rate,fta_rate_change,fta_change_minus_fga_change
2018,2017-18,ATL,1.0,Dennis Schr̦der,PG,24.0,67.0,,False,31.0,,4.0,,,,265.0,,,17.1,,,,1146.0,,,0.23391812865497075,,,
2018,2017-18,ATL,2.0,Kent Bazemore,SG,28.0,65.0,,False,27.5,,3.1,,,,201.0,,,10.4,,,,676.0,,,0.2980769230769231,,,
2018,2017-18,ATL,3.0,John Collins,PF,20.0,74.0,,False,24.1,,2.5,,,,186.0,,,7.4,,,,545.0,,,0.33783783783783783,,,
2018,2017-18,ATL,4.0,Taurean Prince,SF,23.0,82.0,,False,30.0,,2.2,,,,180.0,,,11.9,,,,975.0,,,0.18487394957983194,,,
2018,2017-18,ATL,5.0,Isaiah Taylor,PG,23.0,67.0,,False,17.4,,2.1,,,,141.0,,,5.8,,,,390.0,,,0.3620689655172414,,,
2018,2017-18,BOS,1.0,Kyrie Irving,PG,25.0,60.0,,False,32.2,,4.4,,,,261.0,,,18.1,,,,1087.0,,,0.2430939226519337,,,
2018,2017-18,BOS,2.0,Jayson Tatum,SF,19.0,80.0,19.0,True,30.5,35.9,3.2,5.1,1.8999999999999995,0.5937499999999998,258.0,97.0,-161.0,10.4,13.7,3.299999999999999,0.3173076923076922,835.0,261.0,-574.0,0.3076923076923077,0.3722627737226277,0.06457046603032002,0.2764423076923076
2018,2017-18,BOS,3.0,Jaylen Brown,SG,21.0,70.0,18.0,True,30.7,32.4,3.3,2.8,-0.5,-0.15151515151515152,233.0,50.0,-183.0,11.5,14.8,3.3000000000000007,0.2869565217391305,803.0,266.0,-537.0,0.28695652173913044,0.18918918918918917,-0.09776733254994127,-0.43847167325428205
2018,2017-18,BOS,4.0,Marcus Morris,PF,28.0,54.0,19.0,True,26.7,29.6,2.9,3.1,0.20000000000000018,0.06896551724137938,154.0,59.0,-95.0,11.3,11.7,0.3999999999999986,0.03539823008849545,611.0,223.0,-388.0,0.2566371681415929,0.26495726495726496,0.008320096815672084,0.03356728715288393
2018,2017-18,BOS,5.0,Terry Rozier,PG,23.0,80.0,19.0,True,25.9,36.6,1.9,2.9,1.0,0.5263157894736842,149.0,56.0,-93.0,10.0,14.0,4.0,0.4,800.0,266.0,-534.0,0.19,0.20714285714285713,0.017142857142857126,0.12631578947368416
2018,2017-18,BRK,1.0,Rondae Hollis-Jefferson,SF,23.0,68.0,,False,28.2,,4.6,,,,316.0,,,10.6,,,,724.0,,,0.43396226415094336,,,
2018,2017-18,BRK,2.0,Spencer Dinwiddie,PG,24.0,80.0,,False,28.8,,3.4,,,,268.0,,,10.5,,,,838.0,,,0.3238095238095238,,,
2018,2017-18,BRK,3.0,DeMarre Carroll,PF,31.0,73.0,,False,29.9,,3.4,,,,246.0,,,10.8,,,,785.0,,,0.31481481481481477,,,
2018,2017-18,BRK,4.0,Caris LeVert,SF,23.0,71.0,,False,26.3,,2.6,,,,187.0,,,10.4,,,,735.0,,,0.25,,,
2018,2017-18,BRK,5.0,Jarrett Allen,C,19.0,72.0,,False,20.0,,2.0,,,,147.0,,,5.5,,,,397.0,,,0.36363636363636365,,,
2018,2017-18,CHI,1.0,David Nwaba,SG,25.0,70.0,,False,23.5,,2.9,,,,203.0,,,6.0,,,,423.0,,,0.48333333333333334,,,
2018,2017-18,CHI,2.0,Jerian Grant,PG,25.0,74.0,,False,22.8,,2.5,,,,188.0,,,6.8,,,,503.0,,,0.36764705882352944,,,
2018,2017-18,CHI,3.0,Lauri Markkanen,PF,20.0,68.0,,False,29.7,,2.4,,,,166.0,,,12.7,,,,862.0,,,0.1889763779527559,,,
2018,2017-18,CHI,4.0,Justin Holiday,SG,28.0,72.0,,False,31.5,,2.3,,,,164.0,,,10.9,,,,782.0,,,0.2110091743119266,,,
2018,2017-18,CHI,5.0,Bobby Portis,PF,22.0,73.0,,False,22.5,,2.1,,,,156.0,,,11.1,,,,811.0,,,0.1891891891891892,,,
2018,2017-18,CHO,1.0,Dwight Howard,C,32.0,81.0,,False,30.4,,7.2,,,,582.0,,,11.2,,,,911.0,,,0.6428571428571429,,,
